t,coop_rate,ecs,autonomy_retention,epistemic_integrity,subgroup_fairness,avg_payoff,payoff_gini,persuasion_rate,avg_shift,backlash_rate,strategy_mean,strategy_std,n_targeted,governance,label
0,0.36666666666666664,0.04658109040717737,0.8666666666666667,0.2,0.7329192546583851,12.233333333333333,0.2376930063578565,0.16666666666666666,0.025423877837700243,0.5,0.4459569206076404,0.13173760653001856,6,unconstrained,unconstrained-small_world-s1
1,0.3333333333333333,0.03868530020703934,0.8416666666666667,0.2,0.68944099378882,11.7,0.28575498575498576,0.16666666666666666,0.025423877837700243,0.6666666666666666,0.4324420901347235,0.14320713298332555,6,unconstrained,unconstrained-small_world-s1
2,0.36666666666666664,0.04240579710144927,0.8166666666666667,0.2,0.7080745341614907,11.6,0.2877394636015326,0.16666666666666666,0.025423877837700243,0.8333333333333334,0.42454903931855675,0.143611416480263,6,unconstrained,unconstrained-small_world-s1
3,0.2,0.024884057971014496,0.8416666666666667,0.2,0.7391304347826086,9.166666666666666,0.3092121212121212,0.16666666666666666,0.025423877837700243,0.6666666666666666,0.3976031546003299,0.14044481115002042,6,unconstrained,unconstrained-small_world-s1
4,0.3,0.029826086956521742,0.8166666666666667,0.2,0.6086956521739131,10.666666666666666,0.290625,0.16666666666666666,0.025423877837700243,0.8333333333333334,0.38589077604829036,0.14170676494168813,6,unconstrained,unconstrained-small_world-s1
5,0.23333333333333334,0.0,0.7833333333333333,0.0,0.8819875776397516,9.733333333333333,0.30273972602739724,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.3675838829224955,0.1547483473741568,6,unconstrained,unconstrained-small_world-s1
6,0.3333333333333333,0.0,0.8333333333333333,0.0,0.937888198757764,11.4,0.3405458089668616,0.3333333333333333,0.06273527720189416,0.3333333333333333,0.363473816971796,0.1683379017862721,6,unconstrained,unconstrained-small_world-s1
7,0.13333333333333333,0.0,0.8916666666666666,0.0,0.8260869565217391,8.133333333333333,0.3040983606557377,0.16666666666666666,0.025423877837700243,0.3333333333333333,0.33585695893518047,0.1475309321955342,6,unconstrained,unconstrained-small_world-s1
8,0.26666666666666666,0.0,0.8333333333333333,0.0,0.9751552795031055,10.266666666666667,0.33636363636363636,0.3333333333333333,0.06273527720189416,0.3333333333333333,0.32755412386295885,0.14342056454689275,6,unconstrained,unconstrained-small_world-s1
9,0.26666666666666666,0.0,0.8083333333333333,0.0,0.7888198757763976,10.566666666666666,0.25141955835962143,0.3333333333333333,0.06273527720189416,0.5,0.3202476289994038,0.1496123393529776,6,unconstrained,unconstrained-small_world-s1
10,0.23333333333333334,0.0,0.7833333333333333,0.0,0.7453416149068324,10.066666666666666,0.2635761589403974,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.3098179135194753,0.1578514288805642,6,unconstrained,unconstrained-small_world-s1
11,0.3333333333333333,0.0,0.7833333333333333,0.0,0.8757763975155279,11.633333333333333,0.2780324737344795,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.31263976389713827,0.15971696707464694,6,unconstrained,unconstrained-small_world-s1
12,0.3,0.0,0.8416666666666667,0.0,0.45962732919254656,11.066666666666666,0.26104417670682734,0.16666666666666666,0.025423877837700243,0.6666666666666666,0.3111229922294817,0.16214030629170562,6,unconstrained,unconstrained-small_world-s1
13,0.26666666666666666,0.0,0.8083333333333333,0.0,0.8385093167701863,10.166666666666666,0.26349726775956284,0.3333333333333333,0.06273527720189416,0.5,0.30578823316194387,0.15883218101473132,6,unconstrained,unconstrained-small_world-s1
14,0.16666666666666666,0.0,0.7833333333333333,0.0,0.782608695652174,8.6,0.3,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.2890936451825106,0.14792756508800817,6,unconstrained,unconstrained-small_world-s1
15,0.2,0.0,0.7833333333333333,0.0,0.7391304347826086,9.0,0.2624691358024691,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.2784024077606093,0.13841740432185323,6,unconstrained,unconstrained-small_world-s1
16,0.3,0.0,0.7833333333333333,0.0,0.6459627329192547,11.2,0.28313492063492063,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.2809941188293362,0.12929476009007795,6,unconstrained,unconstrained-small_world-s1
17,0.23333333333333334,0.0,0.7833333333333333,0.0,0.8819875776397516,10.0,0.32511111111111113,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.2752748245698159,0.1312648094845397,6,unconstrained,unconstrained-small_world-s1
18,0.4,0.0,0.7833333333333333,0.0,0.7763975155279503,12.6,0.2714285714285714,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.29024184562143795,0.14416682490098454,6,unconstrained,unconstrained-small_world-s1
19,0.23333333333333334,0.0,0.7833333333333333,0.0,0.6956521739130435,9.566666666666666,0.2900116144018583,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.2834128241468654,0.14653694243325316,6,unconstrained,unconstrained-small_world-s1
20,0.16666666666666666,0.0,0.7833333333333333,0.0,0.6583850931677019,9.266666666666667,0.24412470023980815,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.2694032852492415,0.1388049529608625,6,unconstrained,unconstrained-small_world-s1
21,0.2,0.0,0.7833333333333333,0.0,0.9254658385093167,9.466666666666667,0.3246478873239437,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.26107489101933257,0.14134812394493906,6,unconstrained,unconstrained-small_world-s1
22,0.23333333333333334,0.0,0.8083333333333333,0.0,0.7453416149068324,9.733333333333333,0.3057077625570776,0.3333333333333333,0.06273527720189416,0.5,0.2577459040970127,0.14960503574786643,6,unconstrained,unconstrained-small_world-s1
23,0.4,0.0,0.8083333333333333,0.0,0.9627329192546584,12.3,0.3140921409214092,0.3333333333333333,0.06273527720189416,0.5,0.2748163956053712,0.1554922144312339,6,unconstrained,unconstrained-small_world-s1
24,0.2,0.0,0.7833333333333333,0.0,0.7391304347826086,9.1,0.2619047619047619,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.26583842813272657,0.14889621248388674,6,unconstrained,unconstrained-small_world-s1
25,0.06666666666666667,0.009806763285024155,0.8166666666666667,0.2,0.9006211180124224,7.233333333333333,0.22196620583717358,0.16666666666666666,0.025423877837700243,0.8333333333333334,0.24193781675679946,0.13867889757260218,6,unconstrained,unconstrained-small_world-s1
26,0.3,0.03895652173913043,0.8166666666666667,0.2,0.7950310559006211,10.666666666666666,0.28229166666666666,0.16666666666666666,0.025423877837700243,0.8333333333333334,0.24890527874598348,0.15646091406628976,6,unconstrained,unconstrained-small_world-s1
27,0.3333333333333333,0.04091787439613526,0.8166666666666667,0.2,0.7515527950310559,11.4,0.3132553606237817,0.16666666666666666,0.025423877837700243,0.8333333333333334,0.2590366452964655,0.15586762512479302,6,unconstrained,unconstrained-small_world-s1
28,0.16666666666666666,0.021304347826086957,0.8166666666666667,0.2,0.782608695652174,8.666666666666666,0.27589743589743587,0.16666666666666666,0.025423877837700243,0.8333333333333334,0.24795224786088965,0.13864668123072368,6,unconstrained,unconstrained-small_world-s1
29,0.3333333333333333,0.052625948930296755,0.8416666666666667,0.2,0.937888198757764,11.466666666666667,0.3608527131782946,0.16666666666666666,0.025423877837700243,0.6666666666666666,0.2581979781175829,0.13341308094826976,6,unconstrained,unconstrained-small_world-s1
30,0.4,0.0,0.7833333333333333,0.0,0.7763975155279503,12.4,0.22724014336917564,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.27521422074347296,0.13943310567639222,6,unconstrained,unconstrained-small_world-s1
31,0.26666666666666666,0.0,0.8083333333333333,0.0,0.8385093167701863,10.266666666666667,0.3106060606060606,0.3333333333333333,0.06273527720189416,0.5,0.2741885142542561,0.13900852519248363,6,unconstrained,unconstrained-small_world-s1
32,0.3,0.0,0.7833333333333333,0.0,0.9813664596273292,11.133333333333333,0.2756487025948104,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.2772858925437454,0.14181236581374637,6,unconstrained,unconstrained-small_world-s1
33,0.26666666666666666,0.0,0.8083333333333333,0.0,0.8385093167701863,10.433333333333334,0.33003194888178916,0.3333333333333333,0.06273527720189416,0.5,0.276011585438496,0.1439991751068,6,unconstrained,unconstrained-small_world-s1
34,0.13333333333333333,0.0,0.7833333333333333,0.0,0.8012422360248448,8.433333333333334,0.2710144927536232,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.25889019518587647,0.13044256895616815,6,unconstrained,unconstrained-small_world-s1
35,0.3333333333333333,0.0,0.7833333333333333,0.0,0.937888198757764,11.233333333333333,0.2754698318496538,0.3333333333333333,0.06273527720189416,0.6666666666666666,0.2678233717635713,0.13125848045052607,6,unconstrained,unconstrained-small_world-s1
36,0.3,0.0,0.8666666666666667,0.0,0.9813664596273292,10.966666666666667,0.29736575481256333,0.16666666666666666,0.025423877837700243,0.5,0.2716845671519427,0.14379910815236197,6,unconstrained,unconstrained-small_world-s1
