t,coop_rate,ecs,autonomy_retention,epistemic_integrity,subgroup_fairness,avg_payoff,payoff_gini,persuasion_rate,avg_shift,backlash_rate,strategy_mean,strategy_std,n_targeted,governance,label
0,0.5666666666666667,0.22261904761904766,0.65,1.0,0.6043956043956045,14.1,0.28092986603624903,1.0,0.14978712164344501,0.0,0.48028902077209606,0.14766754336989582,6,governed,sa_deploy_every_7
1,0.5,0.2178571428571429,0.65,1.0,0.6703296703296704,12.533333333333333,0.33351063829787236,1.0,0.11511433577117325,0.0,0.4826543382794446,0.14593131219278294,6,governed,sa_deploy_every_7
2,0.43333333333333335,0.18880952380952384,0.65,1.0,0.6703296703296704,11.833333333333334,0.33943661971830985,1.0,0.11511433577117325,0.0,0.47673581768591117,0.140135227710636,6,governed,sa_deploy_every_7
3,0.43333333333333335,0.16714285714285715,0.65,1.0,0.5934065934065934,12.2,0.3524590163934426,1.0,0.1222476492373072,0.0,0.4715275195636018,0.13518327534561939,6,governed,sa_deploy_every_7
4,0.36666666666666664,0.17547619047619048,0.65,1.0,0.7362637362637363,11.966666666666667,0.3406685236768802,1.0,0.1266719310619305,0.0,0.4589442172159696,0.14531159576205444,6,governed,sa_deploy_every_7
5,0.3,0.1036263736263736,0.6833333333333332,1.0,0.5054945054945055,11.133333333333333,0.32375249500998005,0.8333333333333334,0.09689077746094933,0.16666666666666666,0.4398709111500533,0.16008047137451104,6,governed,sa_deploy_every_7
6,0.4,0.2740659340659341,0.7166666666666667,1.0,0.9560439560439561,10.8,0.4477366255144033,0.6666666666666666,0.10355674048041602,0.3333333333333333,0.4350864018120469,0.17156290399995763,6,governed,sa_deploy_every_7
7,0.26666666666666666,0.18271062271062272,0.7166666666666667,1.0,0.9560439560439561,9.166666666666666,0.4490909090909091,0.6666666666666666,0.10355674048041602,0.3333333333333333,0.41487603359460123,0.17645476869810928,6,governed,sa_deploy_every_7
8,0.36666666666666664,0.25122710622710626,0.7166666666666667,1.0,0.9560439560439561,11.0,0.38747474747474747,0.6666666666666666,0.10355674048041602,0.3333333333333333,0.40909090956324917,0.17877606121937703,6,governed,sa_deploy_every_7
9,0.36666666666666664,0.257002442002442,0.7166666666666667,1.0,0.978021978021978,10.233333333333333,0.46395222584147666,0.6666666666666666,0.10355674048041602,0.3333333333333333,0.4040000004156593,0.18184197433275714,6,governed,sa_deploy_every_7
10,0.23333333333333334,0.15000000000000002,0.65,1.0,0.989010989010989,8.666666666666666,0.41820512820512823,1.0,0.13075088977892493,0.0,0.38352000036578004,0.17803946984059157,6,governed,sa_deploy_every_7
11,0.4,0.21142857142857144,0.65,1.0,0.8131868131868132,11.0,0.3529292929292929,1.0,0.12632660795430165,0.0,0.3854976003218864,0.18465725565029803,6,governed,sa_deploy_every_7
12,0.4,0.23142857142857146,0.65,1.0,0.8901098901098902,11.366666666666667,0.34750733137829914,1.0,0.12361757631279101,0.0,0.38723788828326006,0.18668691053242314,6,governed,sa_deploy_every_7
13,0.26666666666666666,0.1523809523809524,0.65,1.0,0.8791208791208791,10.066666666666666,0.3218543046357616,1.0,0.13075088977892493,0.0,0.37276934168926884,0.17769291020274278,6,governed,sa_deploy_every_7
14,0.23333333333333334,0.13316239316239312,0.6833333333333332,1.0,0.8351648351648351,8.433333333333334,0.44334650856389984,0.8333333333333334,0.11563288485412117,0.16666666666666666,0.35603702068655657,0.1767830116787254,6,governed,sa_deploy_every_7
15,0.13333333333333333,0.08571428571428572,0.65,1.0,0.989010989010989,7.7,0.48152958152958153,1.0,0.10573934111019594,0.0,0.32931257820416987,0.15785370491987716,6,governed,sa_deploy_every_7
16,0.2,0.11857142857142858,0.65,1.0,0.9120879120879121,8.333333333333334,0.4570666666666667,1.0,0.08693678446900953,0.0,0.3137950688196695,0.15240678427586568,6,governed,sa_deploy_every_7
17,0.26666666666666666,0.1743101343101343,0.7166666666666667,1.0,0.9120879120879121,9.0,0.48518518518518516,0.6666666666666666,0.0760093861454954,0.3333333333333333,0.3081396605613091,0.1430440187888196,6,governed,sa_deploy_every_7
18,0.3333333333333333,0.21776556776556774,0.6833333333333332,1.0,0.9560439560439561,10.6,0.36436058700209645,0.8333333333333334,0.10884489449561607,0.16666666666666666,0.311162901293952,0.15726914961162525,6,governed,sa_deploy_every_7
19,0.4,0.21428571428571427,0.65,1.0,0.8241758241758241,10.366666666666667,0.4569131832797428,1.0,0.11287265457632989,0.0,0.32182335313867777,0.15100539437274907,6,governed,sa_deploy_every_7
20,0.5,0.25155677655677655,0.6833333333333332,1.0,0.7362637362637363,12.266666666666667,0.3907608695652174,0.8333333333333334,0.10442061267099277,0.16666666666666666,0.34320455076203643,0.1586703480719182,6,governed,sa_deploy_every_7
21,0.3333333333333333,0.17384004884004883,0.7083333333333333,1.0,0.7362637362637363,10.633333333333333,0.3821316614420063,0.8333333333333334,0.12264417098121667,0.0,0.34202000467059207,0.17402425095393767,6,governed,sa_deploy_every_7
22,0.3,0.1285714285714286,0.65,1.0,0.6593406593406594,10.966666666666667,0.3425531914893617,1.0,0.10844837275170659,0.0,0.336977604110121,0.17071487202875077,6,governed,sa_deploy_every_7
23,0.26666666666666666,0.13816849816849816,0.6833333333333332,1.0,0.7582417582417582,8.7,0.5194125159642401,0.8333333333333334,0.09464909626610597,0.16666666666666666,0.3285402916169065,0.16655664144684584,6,governed,sa_deploy_every_7
24,0.4,0.23142857142857146,0.65,1.0,0.8901098901098902,11.0,0.37353535353535355,1.0,0.10154873450890628,0.0,0.3371154566228778,0.18033317992145434,6,governed,sa_deploy_every_7
25,0.4,0.2613186813186813,0.6833333333333332,1.0,0.9560439560439561,10.933333333333334,0.38943089430894307,0.8333333333333334,0.13196008507713056,0.16666666666666666,0.3446616018281324,0.18057338320558072,6,governed,sa_deploy_every_7
26,0.23333333333333334,0.15529914529914532,0.7666666666666667,1.0,0.8681318681318682,8.9,0.45555555555555555,0.6666666666666666,0.09652719296979445,0.0,0.33130220960875645,0.16923296927008302,6,governed,sa_deploy_every_7
27,0.3,0.12376373626373625,0.7083333333333333,1.0,0.5824175824175825,10.7,0.31557632398753893,0.8333333333333334,0.12448144850336774,0.0,0.32754594445570573,0.17457062366480042,6,governed,sa_deploy_every_7
28,0.3,0.11939560439560438,0.6833333333333332,1.0,0.5824175824175825,11.733333333333333,0.2725378787878788,0.8333333333333334,0.12063616500970697,0.16666666666666666,0.3242404311210211,0.17666344397134826,6,governed,sa_deploy_every_7
29,0.3333333333333333,0.20375457875457875,0.7416666666666667,1.0,0.8241758241758241,9.833333333333334,0.4783050847457627,0.6666666666666666,0.11816080859152994,0.16666666666666666,0.32533157938649854,0.1862586320018546,6,governed,sa_deploy_every_7
30,0.23333333333333334,0.1559401709401709,0.6833333333333332,1.0,0.978021978021978,9.266666666666667,0.4503597122302158,0.8333333333333334,0.09038766096205851,0.16666666666666666,0.3142917898601187,0.17831324855211345,6,governed,sa_deploy_every_7
31,0.26666666666666666,0.18691086691086692,0.7166666666666667,1.0,0.978021978021978,9.433333333333334,0.4371024734982332,0.6666666666666666,0.0834880227192582,0.3333333333333333,0.3085767750769045,0.1614969083719197,6,governed,sa_deploy_every_7
32,0.26666666666666666,0.1722100122100122,0.6833333333333332,1.0,0.945054945054945,9.866666666666667,0.45022522522522523,0.8333333333333334,0.0972872992048588,0.16666666666666666,0.303547562067676,0.16865557443235574,6,governed,sa_deploy_every_7
33,0.36666666666666664,0.23678876678876676,0.7166666666666667,1.0,0.901098901098901,10.3,0.5103559870550162,0.6666666666666666,0.0760093861454954,0.3333333333333333,0.3111218546195548,0.15347727902056407,6,governed,sa_deploy_every_7
34,0.26666666666666666,0.13216117216117215,0.6833333333333332,1.0,0.7252747252747254,10.366666666666667,0.37009646302250804,0.8333333333333334,0.08290902438829571,0.16666666666666666,0.3057872320652082,0.1531658720402908,6,governed,sa_deploy_every_7
35,0.2,0.09912087912087912,0.6833333333333332,1.0,0.7252747252747254,8.733333333333333,0.38727735368956745,0.8333333333333334,0.1060242149698102,0.16666666666666666,0.2930927642173833,0.15392733840676506,6,governed,sa_deploy_every_7
36,0.23333333333333334,0.09286324786324786,0.6833333333333332,1.0,0.5824175824175825,10.633333333333333,0.25715778474399165,0.8333333333333334,0.11326917632023936,0.16666666666666666,0.2859216325112973,0.14987213219567658,6,governed,sa_deploy_every_7
37,0.13333333333333333,0.06857142857142857,0.65,1.0,0.7912087912087913,8.066666666666666,0.39201101928374654,1.0,0.11695161329332432,0.0,0.26761103660994157,0.13766332801611172,6,governed,sa_deploy_every_7
38,0.3,0.1329120879120879,0.6833333333333332,1.0,0.6483516483516484,10.133333333333333,0.35219298245614034,0.8333333333333334,0.10849957138798721,0.16666666666666666,0.2714977122167487,0.13785387884763,6,governed,sa_deploy_every_7
