t,coop_rate,ecs,autonomy_retention,epistemic_integrity,subgroup_fairness,avg_payoff,payoff_gini,persuasion_rate,avg_shift,backlash_rate,strategy_mean,strategy_std,n_targeted,governance,label
0,0.5,0.0,0.7833333333333333,0.0,0.8901098901098902,12.533333333333333,0.37039007092198584,0.3333333333333333,0.051097094095167626,0.6666666666666666,0.4722890207720961,0.14773722781803322,6,unconstrained,unconstrained-R0.55
1,0.43333333333333335,0.0,0.8083333333333333,0.0,0.8131868131868132,11.8,0.35649717514124296,0.3333333333333333,0.045701790854738154,0.5,0.46761433827944465,0.1422848059416116,6,unconstrained,unconstrained-R0.55
2,0.4,0.0,0.8083333333333333,0.0,0.8131868131868132,11.166666666666666,0.40587064676616913,0.3333333333333333,0.051097094095167626,0.5,0.4595006176859112,0.13519229575880048,6,unconstrained,unconstrained-R0.55
3,0.23333333333333334,0.0,0.8333333333333333,0.0,0.7692307692307692,8.133333333333333,0.5407103825136612,0.3333333333333333,0.051097094095167626,0.3333333333333333,0.4323605435636019,0.12737958165271918,6,unconstrained,unconstrained-R0.55
4,0.36666666666666664,0.0,0.7833333333333333,0.0,0.7362637362637363,11.966666666666667,0.3406685236768802,0.3333333333333333,0.045701790854738154,0.6666666666666666,0.4244772783359696,0.13220583785552686,6,unconstrained,unconstrained-R0.55
5,0.26666666666666666,0.0,0.8083333333333333,0.0,0.6483516483516484,10.2,0.35446623093681917,0.3333333333333333,0.045701790854738154,0.5,0.40554000493565323,0.13681595205880673,6,unconstrained,unconstrained-R0.55
6,0.3333333333333333,0.0,0.9,0.0,0.901098901098901,9.433333333333334,0.5138987043580683,0.0,0.0,0.6666666666666666,0.3968752043433749,0.15663921106021672,6,unconstrained,unconstrained-R0.55
7,0.23333333333333334,0.0,0.8666666666666667,0.0,0.8791208791208791,8.933333333333334,0.43582089552238806,0.16666666666666666,0.021581212961717913,0.5,0.3772501798221699,0.15635529828077796,6,unconstrained,unconstrained-R0.55
8,0.3333333333333333,0.0,0.8416666666666667,0.0,0.901098901098901,9.966666666666667,0.49108138238573024,0.16666666666666666,0.024120577893020235,0.6666666666666666,0.3719801582435095,0.1678381428408483,6,unconstrained,unconstrained-R0.55
9,0.3,0.0,0.8666666666666667,0.0,0.8351648351648351,9.233333333333333,0.4696750902527076,0.16666666666666666,0.024120577893020235,0.5,0.36334253925428844,0.16381193789293566,6,unconstrained,unconstrained-R0.55
10,0.23333333333333334,0.0,0.8666666666666667,0.0,0.989010989010989,8.666666666666666,0.41820512820512823,0.16666666666666666,0.024120577893020235,0.5,0.34774143454377376,0.16614336623376894,6,unconstrained,unconstrained-R0.55
11,0.36666666666666664,0.0,0.8083333333333333,0.0,0.7362637362637363,10.766666666666667,0.32291021671826625,0.3333333333333333,0.045701790854738154,0.5,0.3500124623985208,0.17416086404044653,6,unconstrained,unconstrained-R0.55
12,0.36666666666666664,0.0,0.8666666666666667,0.0,0.8131868131868132,11.2,0.3408730158730159,0.16666666666666666,0.021581212961717913,0.5,0.35201096691069844,0.17685372201351662,6,unconstrained,unconstrained-R0.55
13,0.2,0.0,0.8666666666666667,0.0,0.8351648351648351,7.733333333333333,0.47758620689655173,0.16666666666666666,0.024120577893020235,0.5,0.3337696508814146,0.16567079258353945,6,unconstrained,unconstrained-R0.55
14,0.16666666666666666,0.0,0.8666666666666667,0.0,0.6923076923076923,7.133333333333334,0.4657320872274143,0.16666666666666666,0.024120577893020235,0.5,0.3137172927756448,0.16483561307934966,6,unconstrained,unconstrained-R0.55
15,0.1,0.0,0.8666666666666667,0.0,0.9340659340659341,7.566666666666666,0.32819383259911894,0.16666666666666666,0.024120577893020235,0.5,0.2880712176425675,0.14587941612116115,6,unconstrained,unconstrained-R0.55
16,0.16666666666666666,0.0,0.8666666666666667,0.0,0.7692307692307692,7.1,0.4924882629107981,0.16666666666666666,0.024120577893020235,0.5,0.2735026715254593,0.14449470630532463,6,unconstrained,unconstrained-R0.55
17,0.23333333333333334,0.0,0.8083333333333333,0.0,0.7692307692307692,7.866666666666666,0.5016949152542373,0.3333333333333333,0.045701790854738154,0.5,0.2686823509424042,0.13966422097348216,6,unconstrained,unconstrained-R0.55
18,0.3333333333333333,0.0,0.8083333333333333,0.0,0.9560439560439561,10.6,0.36436058700209645,0.3333333333333333,0.045701790854738154,0.5,0.2764404688293157,0.15191604110084947,6,unconstrained,unconstrained-R0.55
19,0.4,0.0,0.7833333333333333,0.0,0.8241758241758241,10.366666666666667,0.4569131832797428,0.3333333333333333,0.045701790854738154,0.6666666666666666,0.29126761256979783,0.15405043674572352,6,unconstrained,unconstrained-R0.55
