idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.49570756196316473,0.0,0.09400238406392566,0.1195442031640682,1293.0,50,0,5,12
1,idealist,0.5625676793709686,0.1,0.39108470745868207,0.4419771027327824,266.0,0,0,19,4
2,skeptic,0.15734472170192454,-0.12,0.2546730739706523,0.12795555812444592,259.0,0,0,2,3
3,conformist,0.4691760604750928,0.0,0.05256361114846267,0.6655982535560021,579.0,50,28,21,8
4,strategist,0.4474798263743567,-0.05,0.122043410863963,0.03823740318659697,1190.0,50,4,7,13
5,opportunist,0.5819096962294243,-0.15,0.4666687903143423,0.11409155779057115,1522.0,50,0,5,15
6,pragmatist,0.4599046046341824,0.0,0.4190861810452049,0.46707445245129997,940.0,50,0,11,11
7,idealist,0.5201264013378069,0.1,0.12110613056751426,0.406144696568078,753.0,50,45,24,11
8,skeptic,0.5053126176123748,-0.12,0.30616760987565017,0.2796613657720925,447.0,0,0,7,5
9,conformist,0.5817675451960909,0.0,0.09251111335206208,0.21230358270809577,332.0,0,0,9,4
10,strategist,0.4222706454682109,-0.05,0.1478605683394088,0.44671264542751254,609.0,0,0,10,7
11,opportunist,0.6333812008011046,-0.15,0.32682057768967965,0.40825023591591814,214.0,0,0,15,3
12,pragmatist,0.38575082667553395,0.0,0.19717996742676558,0.44839740351677415,555.0,0,0,10,6
13,idealist,0.5298463778330023,0.1,0.30481660965461177,0.4842816059046982,226.0,0,0,17,3
14,skeptic,0.5119098917393983,-0.12,0.5146231504511825,0.39521595002452325,593.0,0,0,6,6
15,conformist,0.7712471401305692,0.0,0.03903774754230768,0.46684366955096734,256.0,0,0,17,3
16,strategist,0.3731635906392694,-0.05,0.12793409076281836,0.2877706775545587,416.0,0,0,7,5
17,opportunist,0.5423969133863243,-0.15,0.5193458439081338,0.14203981587913303,264.0,0,0,13,3
18,pragmatist,0.4329078813517688,0.0,0.1239765284556208,0.3423092082323683,256.0,0,0,13,3
19,idealist,0.3263278176463141,0.1,0.3475889181737052,0.34055219661682196,368.0,0,0,8,3
20,skeptic,0.5614881256805163,-0.12,0.5314731402457793,0.333413179667307,361.0,0,0,12,4
21,conformist,0.35017354390669586,0.0,0.13482419846000795,0.06882292499404373,307.0,0,0,6,3
22,strategist,0.46750287137110924,-0.05,0.28280328950935196,0.2508708135433282,352.0,0,0,10,4
23,opportunist,0.5807143166922285,-0.15,0.3835393323162023,0.2557438613376282,271.0,0,0,9,3
24,pragmatist,0.5518370344607842,0.0,0.2601368604233337,0.36966745695816794,257.0,0,0,10,3
25,idealist,0.49336790980349765,0.1,0.34469323387578105,0.6036080084660762,296.0,0,0,17,4
26,skeptic,0.23142662702165004,-0.12,0.4020493175464048,0.13402712296491534,438.0,0,0,3,4
27,conformist,0.3794441018560807,0.0,0.0041683227634987385,0.37592773255922013,302.0,0,0,8,3
28,strategist,0.40872866231599747,-0.05,0.4742411966851594,0.26234400521118545,224.0,0,0,10,3
29,opportunist,0.3201253326460135,-0.15,0.4952417531887221,0.12354384576358132,302.0,0,0,4,3
