t,coop_rate,ecs,autonomy_retention,epistemic_integrity,subgroup_fairness,avg_payoff,payoff_gini,persuasion_rate,avg_shift,backlash_rate,strategy_mean,strategy_std,n_targeted,governance,label
0,0.5666666666666667,0.234035409035409,0.6833333333333332,1.0,0.6043956043956045,14.1,0.28092986603624903,0.8333333333333334,0.1457593615627312,0.16666666666666666,0.48028902077209606,0.14766754336989582,6,naive,naive-adversarial
1,0.5,0.2178571428571429,0.65,1.0,0.6703296703296704,12.533333333333333,0.33351063829787236,1.0,0.14536283981882173,0.0,0.4826543382794446,0.14593131219278294,6,naive,naive-adversarial
2,0.43333333333333335,0.18880952380952384,0.65,1.0,0.6703296703296704,11.833333333333334,0.33943661971830985,1.0,0.1310962128865538,0.0,0.47673581768591117,0.140135227710636,6,naive,naive-adversarial
3,0.43333333333333335,0.16714285714285715,0.65,1.0,0.5934065934065934,12.2,0.3524590163934426,1.0,0.11919329448816769,0.0,0.4715275195636018,0.13518327534561939,6,naive,naive-adversarial
4,0.36666666666666664,0.17547619047619048,0.65,1.0,0.7362637362637363,11.966666666666667,0.3406685236768802,1.0,0.1266719310619305,0.0,0.4589442172159696,0.1453115957620544,6,naive,naive-adversarial
5,0.26666666666666666,0.12967032967032968,0.75,1.0,0.6483516483516484,10.2,0.35446623093681917,0.5,0.08572970391410158,0.5,0.43587091115005333,0.153239317271889,6,naive,naive-adversarial
6,0.36666666666666664,0.24780219780219775,0.75,1.0,0.901098901098901,9.766666666666667,0.5325369738339022,0.5,0.07825106734033876,0.5,0.4275664018120469,0.16726215537966269,6,naive,naive-adversarial
7,0.23333333333333334,0.15384615384615383,0.75,1.0,0.8791208791208791,8.933333333333334,0.43582089552238806,0.5,0.07825106734033876,0.5,0.4042584335946013,0.1666493698387386,6,naive,naive-adversarial
8,0.3333333333333333,0.22527472527472525,0.75,1.0,0.901098901098901,9.966666666666667,0.49108138238573024,0.5,0.07825106734033876,0.5,0.39574742156324916,0.17245903288604897,6,naive,naive-adversarial
9,0.3333333333333333,0.2445054945054945,0.75,1.0,0.978021978021978,9.833333333333334,0.4378531073446328,0.5,0.07825106734033876,0.5,0.38825773097565924,0.17199998211879158,6,naive,naive-adversarial
10,0.23333333333333334,0.17307692307692307,0.75,1.0,0.989010989010989,8.666666666666666,0.41820512820512823,0.5,0.09205034382593939,0.5,0.36966680325858003,0.17256006573133664,6,naive,naive-adversarial
11,0.36666666666666664,0.20247252747252747,0.75,1.0,0.7362637362637363,10.766666666666667,0.32291021671826625,0.5,0.07825106734033876,0.5,0.3693067868675504,0.17989910206388837,6,naive,naive-adversarial
12,0.4,0.2670329670329671,0.75,1.0,0.8901098901098902,11.366666666666667,0.34750733137829914,0.5,0.07825106734033876,0.5,0.37298997244344445,0.18081522416711723,6,naive,naive-adversarial
13,0.2,0.12527472527472527,0.75,1.0,0.8351648351648351,7.733333333333333,0.47758620689655173,0.5,0.07825106734033876,0.5,0.352231175750231,0.1719093463220505,6,naive,naive-adversarial
14,0.16666666666666666,0.08653846153846154,0.75,1.0,0.6923076923076923,7.133333333333334,0.4657320872274143,0.5,0.07135142909753846,0.5,0.32996343466020334,0.16998603834113252,6,naive,naive-adversarial
15,0.06666666666666667,0.04410256410256411,0.7166666666666667,1.0,0.9230769230769231,6.2,0.4118279569892473,0.6666666666666666,0.07577571092216175,0.3333333333333333,0.298367822500979,0.15021110296354187,6,naive,naive-adversarial
16,0.16666666666666666,0.09188034188034186,0.7166666666666667,1.0,0.7692307692307692,7.1,0.4924882629107981,0.6666666666666666,0.0760093861454954,0.3333333333333333,0.2825636838008615,0.14714142127743338,6,naive,naive-adversarial
17,0.23333333333333334,0.12863247863247862,0.7166666666666667,1.0,0.7692307692307692,7.866666666666666,0.5016949152542373,0.6666666666666666,0.07577571092216175,0.3333333333333333,0.27665604174475805,0.141041084988383,6,naive,naive-adversarial
18,0.3333333333333333,0.21776556776556774,0.6833333333333332,1.0,0.9560439560439561,10.6,0.36436058700209645,0.8333333333333334,0.089808662631096,0.16666666666666666,0.28345731673538715,0.1529765415017486,6,naive,naive-adversarial
19,0.4,0.21428571428571427,0.65,1.0,0.8241758241758241,10.366666666666667,0.4569131832797428,1.0,0.10539401800256708,0.0,0.2974424387271407,0.15374483493107075,6,naive,naive-adversarial
20,0.5333333333333333,0.23736263736263738,0.75,1.0,0.5934065934065934,13.166666666666666,0.3339240506329114,0.5,0.08572970391410158,0.5,0.32574934607988376,0.1599828973451042,6,naive,naive-adversarial
21,0.3333333333333333,0.1902014652014652,0.7749999999999999,1.0,0.7362637362637363,10.633333333333333,0.3821316614420063,0.5,0.09262934215690188,0.3333333333333333,0.3266594245502978,0.1728336021835125,6,naive,naive-adversarial
22,0.36666666666666664,0.1813186813186813,0.75,1.0,0.6593406593406594,11.633333333333333,0.37125119388729705,0.5,0.08572970391410158,0.5,0.33146029360426194,0.1733538168072637,6,naive,naive-adversarial
23,0.23333333333333334,0.1076923076923077,0.75,1.0,0.6153846153846154,7.7,0.5692640692640693,0.5,0.08572970391410158,0.5,0.3196850583717506,0.16741909619306192,6,naive,naive-adversarial
24,0.36666666666666664,0.2659340659340659,0.75,1.0,0.9670329670329669,10.666666666666666,0.4041666666666667,0.5,0.08572970391410158,0.5,0.32532285136714056,0.17906806051223018,6,naive,naive-adversarial
25,0.4,0.28681318681318685,0.75,1.0,0.9560439560439561,10.933333333333334,0.38943089430894307,0.5,0.07883006567130128,0.5,0.3342841092030836,0.1821596453607575,6,naive,naive-adversarial
