idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.47835800726903,0.0,0.22158773377788787,0.09366128603064058,973.0,50,2,5,10
1,idealist,0.388040468491216,0.1,0.0,0.4716156409679517,211.0,0,0,15,3
2,skeptic,0.7199561074081353,-0.12,0.6716248808055842,0.2285233614036915,131.0,0,0,12,2
3,conformist,0.40118657446982636,0.0,0.2660709880091492,0.3174229873025488,612.0,0,0,10,7
4,strategist,0.4921816004696474,-0.05,0.21692657453639214,0.10093559208326452,972.0,50,7,7,10
5,opportunist,0.5966351176689053,-0.15,0.35341651800112717,0.2787663951751682,1265.0,50,3,7,14
6,pragmatist,0.40067641439130564,0.0,0.18117798669616525,0.050885686921944256,743.0,40,0,7,8
7,idealist,0.5182437106861283,0.1,0.28512029224239177,0.36056277076709975,556.0,40,33,18,8
8,skeptic,0.5317933070947023,-0.12,0.40892214501940444,0.32503511798112455,369.0,0,0,9,5
9,conformist,0.4690241770667805,0.0,0.016158893485531456,0.24796417038862717,247.0,0,0,11,3
10,strategist,0.5762197458555215,-0.05,0.3282052630471029,0.3150131925514606,571.0,10,1,11,7
11,opportunist,0.4995856512202989,-0.15,0.46157558694553946,0.2448746996842373,471.0,0,0,8,5
12,pragmatist,0.2983863749769999,0.0,0.41747714942161157,0.07118510346829415,884.0,50,0,5,10
13,idealist,0.7585054227513552,0.1,0.054233624514671216,0.6246628383437149,452.0,10,10,24,7
14,skeptic,0.19058827992682778,-0.12,0.274275287920352,0.017876141981814437,485.0,0,0,3,4
15,conformist,0.5762188340181,0.0,0.16930734862111027,0.31955612096524244,426.0,0,0,13,5
16,strategist,0.6117513661108948,-0.05,0.40836463084612484,0.3437599492740995,314.0,0,0,13,5
17,opportunist,0.4815857718562921,-0.15,0.44260572178755564,0.19726335271693982,297.0,0,0,8,3
18,pragmatist,0.4245359253415297,0.0,0.43026903168172653,0.3413440190895403,315.0,0,0,10,4
19,idealist,0.2805426057328868,0.1,0.23672117607325255,0.15482055542287326,381.0,0,0,8,4
20,skeptic,0.4864408279648103,-0.12,0.7702131287673999,0.2276815313802386,382.0,0,0,12,5
21,conformist,0.3353303826419401,0.0,0.0,0.12990039525469307,416.0,0,0,6,5
22,strategist,0.36550692022439435,-0.05,0.4453908301707244,0.31802544377411124,324.0,0,0,11,3
23,opportunist,0.4147491739662261,-0.15,0.5986520528855436,0.1822164086144813,404.0,0,0,4,4
24,pragmatist,0.16912057235909644,0.0,0.46927847128507166,0.05355788286185122,487.0,0,0,2,5
25,idealist,0.6052299359894309,0.1,0.08720014652977727,0.723017243224916,224.0,0,0,25,3
26,skeptic,0.47303728298039366,-0.12,0.6823636452791804,0.12576673073079997,411.0,0,0,6,4
27,conformist,0.4631878563464284,0.0,0.299955213322767,0.16549152244929557,235.0,0,0,13,3
28,strategist,0.8062330369975715,-0.05,0.34108983818884947,0.39688464757790576,161.0,0,0,20,3
29,opportunist,0.40794265290855936,-0.15,0.2843421760270704,0.06823070223727672,205.0,0,0,5,3
