t,coop_rate,ecs,autonomy_retention,epistemic_integrity,subgroup_fairness,avg_payoff,payoff_gini,persuasion_rate,avg_shift,backlash_rate,strategy_mean,strategy_std,n_targeted,governance,label
0,0.36666666666666664,0.04048611111111111,0.75,0.2,0.7361111111111112,11.566666666666666,0.3259365994236311,0.5,0.07909190542677481,0.5,0.44595692060764036,0.13126642992896417,6,unconstrained,unconstrained-scale_free-s1
1,0.4,0.055833333333333346,0.75,0.2,0.9305555555555556,10.533333333333333,0.44261603375527425,0.5,0.06816057000174697,0.5,0.4404420901347235,0.13772399371611604,6,unconstrained,unconstrained-scale_free-s1
2,0.3333333333333333,0.029861111111111113,0.75,0.2,0.5972222222222222,10.833333333333334,0.41405128205128205,0.5,0.0736262377142609,0.5,0.42758903931855674,0.14043747464550657,6,unconstrained,unconstrained-scale_free-s1
3,0.26666666666666666,0.026666666666666675,0.75,0.2,0.6666666666666667,8.3,0.44912985274431055,0.5,0.0736262377142609,0.5,0.40827835460032985,0.1258847224198166,6,unconstrained,unconstrained-scale_free-s1
4,0.4,0.048333333333333346,0.75,0.2,0.8055555555555556,10.4,0.43333333333333335,0.5,0.06269490228923304,0.5,0.40728495204829035,0.13278548236305682,6,unconstrained,unconstrained-scale_free-s1
5,0.3,0.0,0.8083333333333333,0.0,0.9166666666666667,9.666666666666666,0.455632183908046,0.3333333333333333,0.06911675610321279,0.5,0.39441075780249546,0.14219175169540407,6,unconstrained,unconstrained-scale_free-s1
6,0.36666666666666664,0.0,0.8333333333333333,0.0,0.8333333333333333,11.466666666666667,0.30271317829457367,0.3333333333333333,0.06911675610321279,0.3333333333333333,0.39108146686619605,0.13746904685760725,6,unconstrained,unconstrained-scale_free-s1
7,0.23333333333333334,0.0,0.8083333333333333,0.0,0.8472222222222222,8.366666666666667,0.3892430278884462,0.3333333333333333,0.06911675610321279,0.5,0.37215169084225247,0.1281167403781458,6,unconstrained,unconstrained-scale_free-s1
8,0.3333333333333333,0.0,0.8333333333333333,0.0,0.7083333333333333,10.9,0.3126401630988787,0.3333333333333333,0.06911675610321279,0.3333333333333333,0.3674934879411822,0.13140017508048657,6,unconstrained,unconstrained-scale_free-s1
9,0.26666666666666666,0.0,0.8083333333333333,0.0,0.9166666666666667,9.1,0.45164835164835165,0.3333333333333333,0.06911675610321279,0.5,0.35539426938824026,0.13488653874826526,6,unconstrained,unconstrained-scale_free-s1
10,0.26666666666666666,0.0,0.7833333333333333,0.0,0.8472222222222222,9.366666666666667,0.40462633451957297,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.34474695706165154,0.14027957700013743,6,unconstrained,unconstrained-scale_free-s1
11,0.3,0.0,0.8416666666666667,0.0,0.8055555555555556,9.1,0.5058608058608058,0.16666666666666666,0.031805356739018874,0.6666666666666666,0.3393773222142533,0.13848914789937447,6,unconstrained,unconstrained-scale_free-s1
12,0.26666666666666666,0.0,0.8416666666666667,0.0,0.7222222222222222,10.433333333333334,0.2895633652822151,0.16666666666666666,0.031805356739018874,0.6666666666666666,0.330652043548543,0.12973792004353016,6,unconstrained,unconstrained-scale_free-s1
13,0.3333333333333333,0.0,0.8666666666666667,0.0,0.8333333333333333,10.033333333333333,0.43754152823920267,0.16666666666666666,0.03731139936419392,0.5,0.3309737983227178,0.14210936929998874,6,unconstrained,unconstrained-scale_free-s1
14,0.26666666666666666,0.0,0.8083333333333333,0.0,0.8472222222222222,9.533333333333333,0.4244755244755245,0.3333333333333333,0.06911675610321279,0.5,0.32325694252399173,0.15021782124085473,6,unconstrained,unconstrained-scale_free-s1
15,0.06666666666666667,0.0,0.925,0.0,0.875,6.8,0.3781045751633987,0.0,0.0,0.5,0.2924661094211126,0.1453068050168316,6,unconstrained,unconstrained-scale_free-s1
16,0.23333333333333334,0.0,0.7833333333333333,0.0,0.9166666666666667,8.466666666666667,0.4695538057742782,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.2853701762905791,0.1421212848593439,6,unconstrained,unconstrained-scale_free-s1
17,0.23333333333333334,0.0,0.8083333333333333,0.0,0.7916666666666667,8.166666666666666,0.4393197278911565,0.3333333333333333,0.06911675610321279,0.5,0.2791257551357097,0.1401131460567918,6,unconstrained,unconstrained-scale_free-s1
18,0.3,0.0,0.7833333333333333,0.0,0.9305555555555556,9.266666666666667,0.4352517985611511,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.2816306645194245,0.1429146007096631,6,unconstrained,unconstrained-scale_free-s1
19,0.23333333333333334,0.0,0.8083333333333333,0.0,0.7916666666666667,8.3,0.43092369477911646,0.3333333333333333,0.06911675610321279,0.5,0.27583498477709356,0.1531377269422564,6,unconstrained,unconstrained-scale_free-s1
20,0.2,0.0,0.8083333333333333,0.0,0.7361111111111112,9.9,0.29797979797979796,0.3333333333333333,0.06911675610321279,0.5,0.26673478660384237,0.1406219214184468,6,unconstrained,unconstrained-scale_free-s1
21,0.26666666666666666,0.0,0.8083333333333333,0.0,0.9583333333333333,8.966666666666667,0.46629491945477075,0.3333333333333333,0.06911675610321279,0.5,0.2667266122113812,0.1427451064748921,6,unconstrained,unconstrained-scale_free-s1
22,0.13333333333333333,0.0,0.8083333333333333,0.0,0.9027777777777778,7.2,0.4601851851851852,0.3333333333333333,0.06911675610321279,0.5,0.2507194187460155,0.140603945929503,6,unconstrained,unconstrained-scale_free-s1
23,0.26666666666666666,0.0,0.8083333333333333,0.0,0.7361111111111112,9.366666666666667,0.3531435349940688,0.3333333333333333,0.06911675610321279,0.5,0.25263308849649363,0.14590340339473482,6,unconstrained,unconstrained-scale_free-s1
24,0.26666666666666666,0.0,0.7833333333333333,0.0,0.8611111111111112,9.533333333333333,0.4398601398601399,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.2543171178769144,0.1386776268877866,6,unconstrained,unconstrained-scale_free-s1
25,0.2,0.01566666666666667,0.7833333333333333,0.2,0.5,9.3,0.4268817204301075,0.3333333333333333,0.057229234576719114,0.6666666666666666,0.24779906373168467,0.1421400162322789,6,unconstrained,unconstrained-scale_free-s1
26,0.4,0.03568518518518519,0.7833333333333333,0.2,0.5694444444444444,10.066666666666666,0.4746136865342163,0.3333333333333333,0.057229234576719114,0.6666666666666666,0.26606317608388247,0.1385767034724437,6,unconstrained,unconstrained-scale_free-s1
27,0.3333333333333333,0.04714506172839506,0.7833333333333333,0.2,0.9027777777777778,9.6,0.41689814814814813,0.3333333333333333,0.057229234576719114,0.6666666666666666,0.27413559495381656,0.14136804722233645,6,unconstrained,unconstrained-scale_free-s1
28,0.13333333333333333,0.020598765432098765,0.7833333333333333,0.2,0.9861111111111112,7.6,0.433625730994152,0.3333333333333333,0.057229234576719114,0.6666666666666666,0.2572393235593586,0.1328816083714979,6,unconstrained,unconstrained-scale_free-s1
29,0.2,0.01740740740740741,0.7833333333333333,0.2,0.5555555555555556,7.533333333333333,0.4678466076696165,0.3333333333333333,0.057229234576719114,0.6666666666666666,0.2503706047322356,0.11919536045159887,6,unconstrained,unconstrained-scale_free-s1
30,0.36666666666666664,0.0,0.8083333333333333,0.0,0.7222222222222222,11.866666666666667,0.2539325842696629,0.3333333333333333,0.06911675610321279,0.5,0.2643261321643673,0.13937302422077658,6,unconstrained,unconstrained-scale_free-s1
31,0.26666666666666666,0.0,0.8916666666666666,0.0,0.7222222222222222,9.6,0.44074074074074077,0.16666666666666666,0.031805356739018874,0.3333333333333333,0.2646069963046433,0.12536702327848984,6,unconstrained,unconstrained-scale_free-s1
32,0.3333333333333333,0.0,0.8083333333333333,0.0,0.9166666666666667,9.833333333333334,0.46836158192090394,0.3333333333333333,0.06911675610321279,0.5,0.27285415674808605,0.13381287113960344,6,unconstrained,unconstrained-scale_free-s1
33,0.2,0.0,0.8666666666666667,0.0,0.5,9.466666666666667,0.3823943661971831,0.16666666666666666,0.031805356739018874,0.5,0.2641116579383157,0.14348813836867694,6,unconstrained,unconstrained-scale_free-s1
34,0.3333333333333333,0.0,0.8083333333333333,0.0,0.375,11.933333333333334,0.3344506517690875,0.3333333333333333,0.06911675610321279,0.5,0.27241825898571786,0.15137830535081534,6,unconstrained,unconstrained-scale_free-s1
35,0.5,0.0,0.8416666666666667,0.0,0.45833333333333337,10.8,0.4981481481481482,0.16666666666666666,0.031805356739018874,0.6666666666666666,0.2997280679074317,0.14893232022673736,6,unconstrained,unconstrained-scale_free-s1
36,0.26666666666666666,0.0,0.7833333333333333,0.0,0.8472222222222222,10.3,0.29503775620280476,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.29576069975853986,0.1540022508253895,6,unconstrained,unconstrained-scale_free-s1
37,0.3,0.0,0.7833333333333333,0.0,0.4444444444444444,8.5,0.5007843137254901,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.29626941578751514,0.15123719810589636,6,unconstrained,unconstrained-scale_free-s1
38,0.36666666666666664,0.0,0.8083333333333333,0.0,0.9444444444444444,11.533333333333333,0.3556840077071291,0.3333333333333333,0.06911675610321279,0.5,0.30471708589301333,0.15351697719809476,6,unconstrained,unconstrained-scale_free-s1
39,0.36666666666666664,0.0,0.7833333333333333,0.0,0.8055555555555556,10.266666666666667,0.4452380952380952,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.31215103558585167,0.15641815472569962,6,unconstrained,unconstrained-scale_free-s1
40,0.2,0.0,0.8083333333333333,0.0,0.9722222222222222,8.066666666666666,0.4473829201101928,0.3333333333333333,0.06911675610321279,0.5,0.2986929113155495,0.15591502241825766,6,unconstrained,unconstrained-scale_free-s1
41,0.23333333333333334,0.0,0.8916666666666666,0.0,0.625,10.433333333333334,0.29659211927582535,0.16666666666666666,0.031805356739018874,0.3333333333333333,0.29084976195768353,0.15612782498116484,6,unconstrained,unconstrained-scale_free-s1
42,0.16666666666666666,0.0,0.8916666666666666,0.0,0.9166666666666667,7.866666666666666,0.42627118644067796,0.16666666666666666,0.031805356739018874,0.3333333333333333,0.27594779052276147,0.14846293341139108,6,unconstrained,unconstrained-scale_free-s1
43,0.2,0.0,0.8333333333333333,0.0,0.9027777777777778,8.066666666666666,0.41983471074380163,0.3333333333333333,0.06911675610321279,0.3333333333333333,0.2668340556600302,0.16169626017677674,6,unconstrained,unconstrained-scale_free-s1
44,0.4666666666666667,0.0,0.8666666666666667,0.0,0.9444444444444444,12.3,0.329810298102981,0.16666666666666666,0.03731139936419392,0.5,0.2908139689808265,0.1656614390239036,6,unconstrained,unconstrained-scale_free-s1
45,0.4,0.0,0.7833333333333333,0.0,0.9444444444444444,11.333333333333334,0.3403921568627451,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.30391629270312737,0.15771319309100407,6,unconstrained,unconstrained-scale_free-s1
46,0.23333333333333334,0.0,0.7833333333333333,0.0,0.8472222222222222,10.333333333333334,0.38193548387096776,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.29544633757875205,0.16596703000764887,6,unconstrained,unconstrained-scale_free-s1
47,0.26666666666666666,0.0,0.7833333333333333,0.0,0.6805555555555556,8.4,0.4656084656084656,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.2919927770693018,0.16112314465476382,6,unconstrained,unconstrained-scale_free-s1
48,0.36666666666666664,0.0,0.7833333333333333,0.0,0.7916666666666667,10.8,0.32983539094650205,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.3009536438209856,0.16267698600958289,6,unconstrained,unconstrained-scale_free-s1
49,0.3333333333333333,0.0,0.7833333333333333,0.0,0.6805555555555556,9.4,0.408983451536643,0.3333333333333333,0.06911675610321279,0.6666666666666666,0.30483920656246727,0.15763073550714032,6,unconstrained,unconstrained-scale_free-s1
