idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.47835800726903,0.0,0.22158773377788787,0.21954354334847626,920.0,50,44,11,10
1,idealist,0.388040468491216,0.1,0.0,0.4768479783435855,246.0,0,0,16,3
2,skeptic,0.7199561074081353,-0.12,0.6716248808055842,0.2536917666749562,191.0,0,0,8,2
3,conformist,0.40118657446982636,0.0,0.2660709880091492,0.31188764213064385,688.0,0,0,8,7
4,strategist,0.4921816004696474,-0.05,0.21692657453639214,0.38323932886120265,951.0,50,46,11,10
5,opportunist,0.5966351176689053,-0.15,0.35341651800112717,0.1968478855663687,1399.0,50,23,7,14
6,pragmatist,0.40067641439130564,0.0,0.18117798669616525,0.10583359842180083,781.0,50,45,8,8
7,idealist,0.5182437106861283,0.1,0.28512029224239177,0.41997300939494414,511.0,50,50,24,8
8,skeptic,0.5317933070947023,-0.12,0.40892214501940444,0.3122729430787026,466.0,0,0,4,5
9,conformist,0.4690241770667805,0.0,0.016158893485531456,0.2736303302276389,308.0,0,0,11,3
10,strategist,0.5762197458555215,-0.05,0.3282052630471029,0.35209611178008404,639.0,0,0,6,7
11,opportunist,0.4995856512202989,-0.15,0.46157558694553946,0.2073229684601875,541.0,0,0,7,5
12,pragmatist,0.2983863749769999,0.0,0.41747714942161157,0.26933130613232203,851.0,50,42,11,10
13,idealist,0.7585054227513552,0.1,0.054233624514671216,0.6497727992782605,529.0,0,0,17,7
14,skeptic,0.19058827992682778,-0.12,0.274275287920352,0.017565083064098815,517.0,0,0,3,4
15,conformist,0.5762188340181,0.0,0.16930734862111027,0.3535898532120834,408.0,0,0,12,5
16,strategist,0.6117513661108948,-0.05,0.40836463084612484,0.4035969831766276,352.0,0,0,13,5
17,opportunist,0.4815857718562921,-0.15,0.44260572178755564,0.19805112506814856,324.0,0,0,9,3
18,pragmatist,0.4245359253415297,0.0,0.43026903168172653,0.34409452538464025,343.0,0,0,10,4
19,idealist,0.2805426057328868,0.1,0.23672117607325255,0.15546229348504562,369.0,0,0,9,4
20,skeptic,0.4864408279648103,-0.12,0.7702131287673999,0.27371165286061955,403.0,0,0,14,5
21,conformist,0.3353303826419401,0.0,0.0,0.12901432110097402,459.0,0,0,6,5
22,strategist,0.36550692022439435,-0.05,0.4453908301707244,0.31995584619550127,332.0,0,0,11,3
23,opportunist,0.4147491739662261,-0.15,0.5986520528855436,0.18207195158186357,450.0,0,0,3,4
24,pragmatist,0.16912057235909644,0.0,0.46927847128507166,0.055711859403062176,564.0,0,0,2,5
25,idealist,0.6052299359894309,0.1,0.08720014652977727,0.8772840256021104,218.0,0,0,29,3
26,skeptic,0.47303728298039366,-0.12,0.6823636452791804,0.12223543201169054,456.0,0,0,4,4
27,conformist,0.4631878563464284,0.0,0.299955213322767,0.16402972838742427,271.0,0,0,11,3
28,strategist,0.8062330369975715,-0.05,0.34108983818884947,0.39748485148920204,162.0,0,0,20,3
29,opportunist,0.40794265290855936,-0.15,0.2843421760270704,0.07023386239180796,237.0,0,0,7,3
