idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.49570756196316473,0.0,0.14400238406392565,0.7901013278724044,1097.0,50,47,13,12
1,idealist,0.5625676793709686,0.1,0.44108470745868206,0.5310354930292347,360.0,0,0,12,4
2,skeptic,0.15734472170192457,-0.12,0.3046730739706523,0.1056818253057832,361.0,0,0,5,3
3,conformist,0.4691760604750928,0.0,0.10256361114846266,0.5379469623477449,627.0,50,50,21,8
4,strategist,0.4474798263743567,-0.05,0.172043410863963,0.2194039578050685,1252.0,50,46,9,13
5,opportunist,0.5819096962294243,-0.15,0.5166687903143422,0.3220372455355565,1512.0,50,26,7,15
6,pragmatist,0.4599046046341824,0.0,0.4690861810452049,0.3767012060369767,996.0,50,43,17,11
7,idealist,0.5201264013378069,0.1,0.17110613056751425,0.3830713638650411,858.0,50,50,19,11
8,skeptic,0.5053126176123748,-0.12,0.35616760987565016,0.21194632843723574,489.0,0,0,4,5
9,conformist,0.5817675451960909,0.0,0.14251111335206204,0.29217578186449855,369.0,0,0,6,4
10,strategist,0.4222706454682109,-0.05,0.1978605683394088,0.27825059161491217,718.0,50,45,9,7
11,opportunist,0.6333812008011045,-0.15,0.3768205776896797,0.33569836525536173,305.0,0,0,6,3
12,pragmatist,0.38575082667553395,0.0,0.24717996742676554,0.3032268677737001,602.0,0,0,8,6
13,idealist,0.5298463778330024,0.1,0.35481660965461176,0.5220791410342971,328.0,0,0,14,3
14,skeptic,0.5119098917393983,-0.12,0.5646231504511824,0.30221884584021586,633.0,0,0,7,6
15,conformist,0.7712471401305692,0.0,0.08903774754230767,0.5121297558684854,298.0,0,0,14,3
16,strategist,0.3731635906392694,-0.05,0.17793409076281833,0.288121377466969,443.0,0,0,7,5
17,opportunist,0.5423969133863243,-0.15,0.5693458439081337,0.27077782625176033,280.0,0,0,11,3
18,pragmatist,0.4329078813517688,0.0,0.17397652845562078,0.3689830949595581,347.0,0,0,8,3
19,idealist,0.3263278176463141,0.1,0.3975889181737052,0.41752559143768636,380.0,0,0,12,3
20,skeptic,0.5614881256805163,-0.12,0.5814731402457792,0.22670093189626417,405.0,0,0,7,4
21,conformist,0.35017354390669586,0.0,0.18482419846000794,0.0830202128808165,400.0,0,0,4,3
22,strategist,0.46750287137110924,-0.05,0.33280328950935195,0.2670903513985428,330.0,0,0,9,4
23,opportunist,0.5807143166922285,-0.15,0.43353933231620234,0.11808836732710515,306.0,0,0,8,3
24,pragmatist,0.5518370344607842,0.0,0.3101368604233337,0.4326330960265644,286.0,0,0,16,3
25,idealist,0.49336790980349765,0.1,0.39469323387578104,0.5919419492538249,366.0,0,0,13,4
26,skeptic,0.23142662702165004,-0.12,0.4520493175464048,0.14581660265654975,466.0,0,0,3,4
27,conformist,0.3794441018560807,0.0,0.0541683227634987,0.10607249068856649,342.0,0,0,6,3
28,strategist,0.40872866231599747,-0.05,0.5242411966851593,0.2580500740748837,274.0,0,0,12,3
29,opportunist,0.3201253326460135,-0.15,0.5452417531887221,0.17440084481616558,324.0,0,0,5,3
