idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.49570756196316473,0.0,0.0,0.32758991595396886,1152.0,50,36,8,12
1,idealist,0.5625676793709686,0.1,0.24108470745868207,0.4419771027327824,320.0,0,0,14,4
2,skeptic,0.15734472170192454,-0.12,0.2,0.12829081999590813,377.0,0,0,2,3
3,conformist,0.4691760604750928,0.0,0.0,0.7383261005909212,612.0,50,49,20,8
4,strategist,0.4474798263743567,-0.05,0.0,0.41277453564394806,1103.0,50,46,12,13
5,opportunist,0.5819096962294243,-0.15,0.31666879031434225,0.1301039639620471,1618.0,50,19,5,15
6,pragmatist,0.4599046046341824,0.0,0.26908618104520493,0.597301960434202,967.0,50,34,13,11
7,idealist,0.5201264013378069,0.1,0.0,0.4026426010240901,843.0,50,50,20,11
8,skeptic,0.5053126176123748,-0.12,0.2,0.2537808270734908,474.0,0,0,6,5
9,conformist,0.5817675451960909,0.0,0.0,0.21662604010985084,379.0,0,0,8,4
10,strategist,0.4222706454682109,-0.05,0.0,0.44213602388788936,709.0,0,0,6,7
11,opportunist,0.6333812008011046,-0.15,0.17682057768967968,0.4555351769719648,272.0,0,0,16,3
12,pragmatist,0.38575082667553395,0.0,0.04717996742676557,0.44839740351677415,615.0,0,0,9,6
13,idealist,0.5298463778330023,0.1,0.15481660965461175,0.5428479012226326,305.0,0,0,11,3
14,skeptic,0.5119098917393983,-0.12,0.36462315045118243,0.39521595002452325,608.0,0,0,6,6
15,conformist,0.7712471401305692,0.0,0.0,0.4674027231869038,258.0,0,0,17,3
16,strategist,0.3731635906392694,-0.05,0.0,0.2877706775545587,476.0,0,0,5,5
17,opportunist,0.5423969133863243,-0.15,0.36934584390813374,0.12838182958390326,277.0,0,0,13,3
18,pragmatist,0.4329078813517688,0.0,0.0,0.34631419349538733,334.0,0,0,10,3
19,idealist,0.3263278176463141,0.1,0.19758891817370516,0.34055219661682196,387.0,0,0,6,3
20,skeptic,0.5614881256805163,-0.12,0.3814731402457793,0.29061920601912816,407.0,0,0,10,4
21,conformist,0.35017354390669586,0.0,0.0,0.14313213021588797,398.0,0,0,3,3
22,strategist,0.46750287137110924,-0.05,0.13280328950935194,0.2508708135433282,348.0,0,0,10,4
23,opportunist,0.5807143166922285,-0.15,0.23353933231620236,0.2557438613376282,284.0,0,0,9,3
24,pragmatist,0.5518370344607842,0.0,0.11013686042333372,0.37122196187184026,273.0,0,0,9,3
25,idealist,0.49336790980349765,0.1,0.19469323387578108,0.6038676352593366,384.0,0,0,11,4
26,skeptic,0.23142662702165004,-0.12,0.2520493175464048,0.13402712296491534,468.0,0,0,3,4
27,conformist,0.3794441018560807,0.0,0.0,0.37592773255922013,325.0,0,0,7,3
28,strategist,0.40872866231599747,-0.05,0.3242411966851594,0.36122863860192905,231.0,0,0,11,3
29,opportunist,0.3201253326460135,-0.15,0.34524175318872213,0.19188054739205257,372.0,0,0,4,3
