idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.5018376288097179,0.0,0.4232427215251737,0.3248100622773294,589.0,50,0,9,7
1,idealist,0.4995655614275081,0.1,0.10452641525934586,0.33477068375692465,329.0,0,0,13,4
2,skeptic,0.5858033800009677,-0.12,0.5669561858546017,0.2979670416598095,127.0,10,0,8,2
3,conformist,0.36945701469595726,0.0,0.23716771562945296,0.14787329892181636,166.0,0,0,5,2
4,strategist,0.5046858594279113,-0.05,0.34411987449832887,0.3166907659935952,445.0,0,0,13,6
5,opportunist,0.4542633361973695,-0.15,0.48200694799186705,0.12406157731804436,516.0,0,0,6,5
6,pragmatist,0.33953188694974995,0.0,0.27556350780104205,0.22183763098542184,222.0,0,0,11,3
7,idealist,0.37768210309800326,0.1,0.38982693189519413,0.1343941263790032,232.0,0,0,11,3
8,skeptic,0.45595831612224885,-0.12,0.45613148735523673,0.2619693770287871,247.0,0,0,4,2
9,conformist,0.3327137306464737,0.0,0.11142116390716941,0.2665006303692306,468.0,0,0,6,5
10,strategist,0.45122132707775153,-0.05,0.25865956420509445,0.20647186601176207,607.0,0,0,5,6
11,opportunist,0.6441095721597311,-0.15,0.5510086472958692,0.3175692576328846,500.0,50,3,14,7
12,pragmatist,0.1,0.0,0.01664801310484909,0.07662045356273028,156.0,0,0,3,2
13,idealist,0.4237841861917257,0.1,0.23667143826354695,0.4629833049305442,76.0,0,0,14,1
14,skeptic,0.48204644962479165,-0.12,0.5325982896533845,0.08311123009529517,712.0,40,0,6,7
15,conformist,0.7676758132576572,0.0,0.0,0.46202349368495815,336.0,0,0,15,4
16,strategist,0.3933592489309503,-0.05,0.6064157411238495,0.269059557108294,243.0,0,0,11,3
17,opportunist,0.5470054494302771,-0.15,0.4994595058564393,0.2056650110556645,318.0,10,1,9,3
18,pragmatist,0.3728990442468806,0.0,0.05278872437165209,0.11752196014078227,647.0,50,0,3,7
19,idealist,0.47511971163341116,0.1,0.31635211317323214,0.27528793289816994,317.0,0,0,13,4
20,skeptic,0.2658971918633139,-0.12,0.3975160007329157,0.2904137044073763,500.0,0,0,4,5
21,conformist,0.4391934480409159,0.0,0.008287256540883386,0.4330680531144132,595.0,40,24,12,7
22,strategist,0.4352595048221674,-0.05,0.31432245412041815,0.19265712826816797,391.0,0,0,10,5
23,opportunist,0.45533793555832286,-0.15,0.32405625125285276,0.07118221675637242,486.0,0,0,7,6
24,pragmatist,0.5390622107678734,0.0,0.4336750431423492,0.4848446915289705,78.0,0,0,16,1
25,idealist,0.49812724568498457,0.1,0.17726546589145395,0.47290451853401755,256.0,0,0,16,4
26,skeptic,0.5597478425678162,-0.12,0.42478399722994215,0.3014435328643787,325.0,0,0,6,4
27,conformist,0.5818740927431978,0.0,0.0,0.19665221149685885,439.0,0,0,9,5
28,strategist,0.5871700804693172,-0.05,0.29699048180767795,0.3894704814106082,551.0,0,0,12,6
29,opportunist,0.2626876664498377,-0.15,0.3529150792049728,0.1405653690160557,625.0,50,1,2,6
