idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.47835800726903,0.0,0.22158773377788787,0.27486326525057897,627.0,50,39,11,7
1,idealist,0.388040468491216,0.1,0.0,0.4162292215305522,563.0,0,0,12,6
2,skeptic,0.7199561074081353,-0.12,0.6716248808055842,0.366696941749582,378.0,0,0,14,5
3,conformist,0.40118657446982636,0.0,0.2660709880091492,0.28828820216195666,431.0,0,0,9,5
4,strategist,0.4921816004696474,-0.05,0.21692657453639214,0.2752522462830384,572.0,0,0,9,6
5,opportunist,0.5966351176689053,-0.15,0.35341651800112717,0.10653270573845826,586.0,0,0,9,6
6,pragmatist,0.40067641439130564,0.0,0.18117798669616525,0.22752919640439626,559.0,0,0,7,6
7,idealist,0.5182437106861283,0.1,0.28512029224239177,0.470011842756727,449.0,0,0,16,6
8,skeptic,0.5317933070947023,-0.12,0.40892214501940444,0.24611852036697357,480.0,0,0,14,6
9,conformist,0.4690241770667805,0.0,0.016158893485531456,0.20045551866574546,526.0,0,0,9,6
10,strategist,0.5762197458555215,-0.05,0.3282052630471029,0.35448471551248334,552.0,0,0,9,6
11,opportunist,0.4995856512202989,-0.15,0.46157558694553946,0.12499468976637806,715.0,50,6,5,7
12,pragmatist,0.2983863749769999,0.0,0.41747714942161157,0.2542687003905506,587.0,0,0,4,6
13,idealist,0.7585054227513552,0.1,0.054233624514671216,0.6260263084533441,360.0,0,0,29,6
14,skeptic,0.19058827992682778,-0.12,0.274275287920352,0.004351556795506857,675.0,0,0,1,6
15,conformist,0.5762188340181,0.0,0.16930734862111027,0.24796832499873053,521.0,0,0,13,6
16,strategist,0.6117513661108948,-0.05,0.40836463084612484,0.27198650216339254,545.0,50,44,15,7
17,opportunist,0.4815857718562921,-0.15,0.44260572178755564,0.06835972232556779,588.0,0,0,5,6
18,pragmatist,0.4245359253415297,0.0,0.43026903168172653,0.21313854904005655,590.0,50,37,12,7
19,idealist,0.2805426057328868,0.1,0.23672117607325255,0.24326047930195197,514.0,0,0,13,6
20,skeptic,0.4864408279648103,-0.12,0.7702131287673999,0.26131483817942974,490.0,0,0,11,6
21,conformist,0.3353303826419401,0.0,0.0,0.17776805487721128,473.0,0,0,10,6
22,strategist,0.36550692022439435,-0.05,0.4453908301707244,0.15540390362184292,524.0,0,0,4,6
23,opportunist,0.4147491739662261,-0.15,0.5986520528855436,0.19513283572833373,517.0,0,0,8,6
24,pragmatist,0.16912057235909644,0.0,0.46927847128507166,0.07770015249606728,573.0,0,0,5,6
25,idealist,0.6052299359894309,0.1,0.08720014652977727,0.627480703621358,330.0,0,0,21,5
26,skeptic,0.47303728298039366,-0.12,0.6823636452791804,0.22235160852390407,680.0,50,0,7,7
27,conformist,0.4631878563464284,0.0,0.299955213322767,0.18509626425733566,509.0,50,49,13,6
28,strategist,0.8062330369975715,-0.05,0.34108983818884947,0.48903676133426843,374.0,0,0,17,5
29,opportunist,0.40794265290855936,-0.15,0.2843421760270704,0.10156449735071751,622.0,0,0,2,5
