idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.47835800726903,0.0,0.22158773377788787,0.3215717850671002,365.0,0,0,10,4
1,idealist,0.388040468491216,0.1,0.0,0.27233307288404884,197.0,0,0,5,2
2,skeptic,0.7199561074081353,-0.12,0.6716248808055842,0.4078022841388572,182.0,0,0,7,2
3,conformist,0.40118657446982636,0.0,0.2660709880091492,0.29092144540748643,600.0,50,49,13,7
4,strategist,0.4921816004696474,-0.05,0.21692657453639214,0.25719032306492434,602.0,50,46,11,6
5,opportunist,0.5966351176689053,-0.15,0.35341651800112717,0.1589049132393021,744.0,50,8,9,8
6,pragmatist,0.40067641439130564,0.0,0.18117798669616525,0.35135420328941525,357.0,0,0,5,4
7,idealist,0.5182437106861283,0.1,0.28512029224239177,0.3741243702520702,313.0,0,0,12,4
8,skeptic,0.5317933070947023,-0.12,0.40892214501940444,0.23555331572692664,519.0,0,0,7,5
9,conformist,0.4690241770667805,0.0,0.016158893485531456,0.4465171936090882,494.0,0,0,7,5
10,strategist,0.5762197458555215,-0.05,0.3282052630471029,0.27950310027872316,411.0,0,0,8,4
11,opportunist,0.4995856512202989,-0.15,0.46157558694553946,0.10990271988429617,627.0,50,13,7,6
12,pragmatist,0.2983863749769999,0.0,0.41747714942161157,0.2190252307284501,314.0,0,0,7,4
13,idealist,0.7585054227513552,0.1,0.054233624514671216,0.6361121474421648,194.0,0,0,28,3
14,skeptic,0.19058827992682778,-0.12,0.274275287920352,0.02095560701901933,508.0,0,0,2,5
15,conformist,0.5762188340181,0.0,0.16930734862111027,0.4650114092197518,219.0,0,0,21,3
16,strategist,0.6117513661108948,-0.05,0.40836463084612484,0.2345322228531931,419.0,0,0,9,5
17,opportunist,0.4815857718562921,-0.15,0.44260572178755564,0.09447331620930766,482.0,0,0,6,5
18,pragmatist,0.4245359253415297,0.0,0.43026903168172653,0.31523824184931154,229.0,0,0,15,3
19,idealist,0.2805426057328868,0.1,0.23672117607325255,0.2562987837589206,310.0,0,0,9,4
20,skeptic,0.4864408279648103,-0.12,0.7702131287673999,0.2273680176373887,385.0,0,0,7,4
21,conformist,0.3353303826419401,0.0,0.0,0.26558079640780713,519.0,50,46,11,6
22,strategist,0.36550692022439435,-0.05,0.4453908301707244,0.13164606726132877,686.0,50,47,6,7
23,opportunist,0.4147491739662261,-0.15,0.5986520528855436,0.16025708874471267,172.0,0,0,4,2
24,pragmatist,0.16912057235909644,0.0,0.46927847128507166,0.0860939473186457,521.0,0,0,4,5
25,idealist,0.6052299359894309,0.1,0.08720014652977727,0.5292268690457611,319.0,0,0,18,5
26,skeptic,0.47303728298039366,-0.12,0.6823636452791804,0.1048009471981852,189.0,0,0,7,2
27,conformist,0.4631878563464284,0.0,0.299955213322767,0.3163021013576567,220.0,0,0,3,2
28,strategist,0.8062330369975715,-0.05,0.34108983818884947,0.3975452648803279,361.0,0,0,18,5
29,opportunist,0.40794265290855936,-0.15,0.2843421760270704,0.15801461477198217,96.0,0,0,6,1
