idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
65,opportunist,0.3915285295266348,-0.15,0.19349707786655368,0.15633588786435584,311.0,0,0,6,3
66,pragmatist,0.5452726420221606,0.0,0.266666595435184,0.4084588357341033,239.0,0,0,19,3
67,idealist,0.22937905582460133,0.1,0.14766313781886875,0.21166370229390266,383.0,0,0,9,4
68,skeptic,0.4970270771175293,-0.12,0.6257189851841571,0.18098614236768282,316.0,0,0,9,3
69,conformist,0.749509633753768,0.0,0.5870793699010994,0.38907268321578586,440.0,0,0,8,5
70,strategist,0.5121614149913994,-0.05,0.15156928199522038,0.490370748998749,278.0,0,0,11,3
71,opportunist,0.13019305789030364,-0.15,0.4401567193515754,0.0381955388509894,375.0,0,0,1,4
72,pragmatist,0.3280588357034511,0.0,0.2376964109730472,0.313765696444413,229.0,0,0,13,3
73,idealist,0.3581854801410288,0.1,0.2788813670375422,0.3356894557457106,230.0,0,0,15,3
74,skeptic,0.6098970346181466,-0.12,0.5235572851168018,0.4023572598008762,299.0,0,0,16,3
75,conformist,0.42620477444419674,0.0,0.0,0.46690559605681015,244.0,0,0,18,3
76,strategist,0.19879755829434648,-0.05,0.22705381363900035,0.015618654419493448,596.0,0,0,2,5
77,opportunist,0.4419326173772519,-0.15,0.6651894870369824,0.3211892216908285,283.0,0,0,6,3
78,pragmatist,0.4695411782209329,0.0,0.4474109266534586,0.27543924971135664,378.0,0,0,12,4
79,idealist,0.3751056602191272,0.1,0.12225843503744631,0.5157753880649669,311.0,0,0,15,3
80,skeptic,0.3052324856651442,-0.12,0.391216090319637,0.07036025978513567,363.0,0,0,4,4
81,conformist,0.7692704598652746,0.0,0.026791998116342086,0.4804952751917316,255.0,0,0,18,4
82,strategist,0.5757733805604518,-0.05,0.16456092328694605,0.4690840364255025,304.0,0,0,16,3
83,opportunist,0.5897359519311366,-0.15,0.45774264491587946,0.38307878406634294,240.0,0,0,13,3
84,pragmatist,0.42650431535128647,0.0,0.2938856210796849,0.2251586836550641,326.0,0,0,11,3
85,idealist,0.35178184568559145,0.1,0.3669108302223121,0.3316340098249582,259.0,0,0,15,4
86,skeptic,0.381752477948883,-0.12,0.3161591354349128,0.30626804268770735,334.0,0,0,9,3
87,conformist,0.2583093638520571,0.0,0.1758881876583179,0.16117684389130996,329.0,0,0,5,3
88,strategist,0.6868636884615652,-0.05,0.32399874203601575,0.5621643549011967,195.0,0,0,21,3
89,opportunist,0.4322042510835176,-0.15,0.44287392094038147,0.1529940098936568,350.0,0,0,6,3
90,pragmatist,0.6459002612560237,0.0,0.3329073752045784,0.5911549753734734,290.0,0,0,11,3
91,idealist,0.38836091537493944,0.1,0.4659433065089833,0.3188797189763222,230.0,0,0,17,3
92,skeptic,0.5143134657692421,-0.12,0.7303633987993987,0.30321993264021485,306.0,0,0,9,3
93,conformist,0.4774851655832859,0.0,0.0,0.20775262230106245,249.0,0,0,14,3
94,strategist,0.24477612011315028,-0.05,0.5476391898346874,0.036855066490152716,384.0,0,0,2,3
95,opportunist,0.7085498581174946,-0.15,0.37307211800760987,0.264056590928188,385.0,0,0,11,4
96,pragmatist,0.39252190182960184,0.0,0.5192166438363303,0.09692496205445568,271.0,0,0,7,3
97,idealist,0.28394314769347684,0.1,0.16579094715662604,0.2270290772504864,310.0,0,0,12,3
98,skeptic,0.5464990192033566,-0.12,0.44080923157106155,0.23060530016148575,305.0,0,0,11,3
99,conformist,0.4492317199919893,0.0,0.12548356522132312,0.07681293298717047,272.0,0,0,10,3
