idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.5957075619631648,0.0,0.14400238406392565,0.42888233801397196,1329.0,50,35,8,12
1,idealist,0.6625676793709686,0.1,0.44108470745868206,0.7410162028390183,357.0,0,0,13,4
2,skeptic,0.2573447217019246,-0.12,0.3046730739706523,0.15662000324834174,420.0,0,0,3,3
3,conformist,0.5691760604750928,0.0,0.10256361114846266,0.8114358652283459,649.0,50,50,17,8
4,strategist,0.5474798263743568,-0.05,0.172043410863963,0.4549690673818946,1230.0,50,49,14,13
5,opportunist,0.6819096962294243,-0.15,0.5166687903143422,0.26575452727697363,1707.0,50,30,3,15
6,pragmatist,0.5599046046341825,0.0,0.4690861810452049,0.7160925612622412,1058.0,50,37,12,11
7,idealist,0.6201264013378068,0.1,0.17110613056751425,0.4467986537446123,942.0,50,50,15,11
8,skeptic,0.6053126176123749,-0.12,0.35616760987565016,0.3364019515255503,560.0,0,0,5,5
9,conformist,0.681767545196091,0.0,0.14251111335206204,0.4005961439981178,434.0,0,0,10,4
10,strategist,0.522270645468211,-0.05,0.1978605683394088,0.5934147753084614,746.0,0,0,5,7
11,opportunist,0.7333812008011046,-0.15,0.3768205776896797,0.46245211899991545,330.0,0,0,13,3
12,pragmatist,0.485750826675534,0.0,0.24717996742676554,0.5795945221999428,695.0,0,0,6,6
13,idealist,0.6298463778330023,0.1,0.35481660965461176,0.6156703768719491,332.0,0,0,13,3
14,skeptic,0.6119098917393982,-0.12,0.5646231504511824,0.4025664105039466,698.0,0,0,5,6
15,conformist,0.85,0.0,0.08903774754230767,0.4719169039685949,307.0,0,0,17,3
16,strategist,0.47316359063926944,-0.05,0.17793409076281833,0.37471086803063536,545.0,0,0,4,5
17,opportunist,0.6423969133863244,-0.15,0.5693458439081337,0.45455890383226144,310.0,0,0,12,3
18,pragmatist,0.5329078813517688,0.0,0.17397652845562078,0.47685962038487284,375.0,0,0,11,3
19,idealist,0.4263278176463141,0.1,0.3975889181737052,0.3412787960766757,443.0,0,0,4,3
20,skeptic,0.6614881256805164,-0.12,0.5814731402457792,0.3641981921077071,468.0,0,0,7,4
21,conformist,0.4501735439066959,0.0,0.18482419846000794,0.1835065907703139,433.0,0,0,4,3
22,strategist,0.5675028713711093,-0.05,0.33280328950935195,0.36840091143444736,378.0,0,0,13,4
23,opportunist,0.6807143166922285,-0.15,0.43353933231620234,0.40928089612879326,329.0,0,0,9,3
24,pragmatist,0.6518370344607842,0.0,0.3101368604233337,0.4253076939020502,331.0,0,0,9,3
25,idealist,0.5933679098034976,0.1,0.39469323387578104,0.6281165665201375,421.0,0,0,9,4
26,skeptic,0.3314266270216501,-0.12,0.4520493175464048,0.20977253548506825,510.0,0,0,4,4
27,conformist,0.4794441018560807,0.0,0.0541683227634987,0.4643913475374601,371.0,0,0,8,3
28,strategist,0.5087286623159974,-0.05,0.5242411966851593,0.4720514001678303,273.0,0,0,14,3
29,opportunist,0.42012533264601354,-0.15,0.5452417531887221,0.23972397311561303,412.0,0,0,4,3
