idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.49570756196316473,0.0,0.5440023840639256,0.16523043821886543,1234.0,50,0,6,12
1,idealist,0.5625676793709686,0.1,0.841084707458682,0.4419771027327824,277.0,0,0,18,4
2,skeptic,0.15734472170192457,-0.12,0.7046730739706522,0.12795555812444592,291.0,0,0,2,3
3,conformist,0.4691760604750928,0.0,0.5025636111484626,0.49212921033257867,646.0,50,27,17,8
4,strategist,0.4474798263743567,-0.05,0.5720434108639629,0.09794153973275209,1146.0,50,0,9,13
5,opportunist,0.5819096962294243,-0.15,0.9,0.17124887852376805,1543.0,50,0,7,15
6,pragmatist,0.4599046046341824,0.0,0.8690861810452049,0.574891673382298,900.0,50,0,15,11
7,idealist,0.5201264013378069,0.1,0.5711061305675142,0.3465788487385479,791.0,50,45,21,11
8,skeptic,0.5053126176123748,-0.12,0.7561676098756502,0.2796613657720925,454.0,0,0,8,5
9,conformist,0.5817675451960909,0.0,0.542511113352062,0.21158166427326056,338.0,0,0,10,4
10,strategist,0.4222706454682109,-0.05,0.5978605683394087,0.4418007620164272,628.0,0,0,10,7
11,opportunist,0.6333812008011045,-0.15,0.7768205776896796,0.41662554176867433,236.0,0,0,16,3
12,pragmatist,0.38575082667553395,0.0,0.6471799674267655,0.44839740351677415,571.0,0,0,10,6
13,idealist,0.5298463778330024,0.1,0.7548166096546117,0.5467254629280346,229.0,0,0,18,3
14,skeptic,0.5119098917393983,-0.12,0.9,0.27521595002452326,572.0,0,0,6,6
15,conformist,0.7712471401305692,0.0,0.48903774754230755,0.46684366955096734,248.0,0,0,18,3
16,strategist,0.3731635906392694,-0.05,0.5779340907628183,0.2877706775545587,418.0,0,0,6,5
17,opportunist,0.5423969133863243,-0.15,0.9,0.12838182958390326,262.0,0,0,13,3
18,pragmatist,0.4329078813517688,0.0,0.5739765284556207,0.3423092082323683,250.0,0,0,14,3
19,idealist,0.3263278176463141,0.1,0.7975889181737051,0.34055219661682196,339.0,0,0,9,3
20,skeptic,0.5614881256805163,-0.12,0.9,0.333413179667307,363.0,0,0,13,4
21,conformist,0.35017354390669586,0.0,0.5848241984600079,0.06882292499404373,317.0,0,0,5,3
22,strategist,0.46750287137110924,-0.05,0.7328032895093519,0.2508708135433282,352.0,0,0,10,4
23,opportunist,0.5807143166922285,-0.15,0.8335393323162023,0.2557438613376282,269.0,0,0,9,3
24,pragmatist,0.5518370344607842,0.0,0.7101368604233337,0.36966745695816794,262.0,0,0,9,3
25,idealist,0.49336790980349765,0.1,0.7946932338757811,0.6036080084660762,305.0,0,0,17,4
26,skeptic,0.23142662702165004,-0.12,0.8520493175464048,0.13402712296491534,446.0,0,0,3,4
27,conformist,0.3794441018560807,0.0,0.4541683227634986,0.3836243030972672,280.0,0,0,10,3
28,strategist,0.40872866231599747,-0.05,0.9,0.26234400521118545,235.0,0,0,10,3
29,opportunist,0.3201253326460135,-0.15,0.9,0.19188054739205257,289.0,0,0,4,3
