idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.5018376288097179,0.0,0.4232427215251737,0.5662758029688452,1706.0,50,40,17,20
1,idealist,0.4995655614275081,0.1,0.10452641525934586,0.4706261997582393,533.0,50,50,17,7
2,skeptic,0.5858033800009677,-0.12,0.5669561858546017,0.4729430472210231,379.0,0,0,9,4
3,conformist,0.36945701469595726,0.0,0.23716771562945296,0.3760087475776677,108.0,0,0,8,1
4,strategist,0.5046858594279113,-0.05,0.34411987449832887,0.22250331659930148,1145.0,50,49,12,11
5,opportunist,0.4542633361973695,-0.15,0.48200694799186705,0.10823657645899423,826.0,50,22,5,8
6,pragmatist,0.33953188694974995,0.0,0.27556350780104205,0.12879540180898932,675.0,50,43,8,7
7,idealist,0.37768210309800326,0.1,0.38982693189519413,0.3280206607803191,680.0,0,0,7,7
8,skeptic,0.45595831612224885,-0.12,0.45613148735523673,0.06984263194357201,719.0,0,0,6,7
9,conformist,0.3327137306464737,0.0,0.11142116390716941,0.2461365180688747,523.0,0,0,10,6
10,strategist,0.45122132707775153,-0.05,0.25865956420509445,0.06807780379968863,343.0,0,0,7,4
11,opportunist,0.6441095721597311,-0.15,0.5510086472958692,0.4396533407907044,389.0,0,0,9,4
12,pragmatist,0.1,0.0,0.01664801310484909,0.09857785991024318,464.0,0,0,2,4
13,idealist,0.4237841861917257,0.1,0.23667143826354695,0.45967077597877826,754.0,50,50,22,10
14,skeptic,0.48204644962479165,-0.12,0.5325982896533845,0.3232988363185197,577.0,0,0,10,6
15,conformist,0.7676758132576572,0.0,0.0,0.6136550332313522,300.0,0,0,15,4
16,strategist,0.3933592489309503,-0.05,0.6064157411238495,0.2522372595981872,398.0,0,0,5,4
17,opportunist,0.5470054494302771,-0.15,0.4994595058564393,0.19039940944739706,294.0,0,0,8,3
18,pragmatist,0.3728990442468806,0.0,0.05278872437165209,0.5080173589971089,419.0,0,0,9,5
19,idealist,0.47511971163341116,0.1,0.31635211317323214,0.3499390253527939,348.0,0,0,8,4
20,skeptic,0.2658971918633139,-0.12,0.3975160007329157,0.052808356964704276,570.0,0,0,2,5
21,conformist,0.4391934480409159,0.0,0.008287256540883386,0.3876890939976635,581.0,0,0,10,6
22,strategist,0.4352595048221674,-0.05,0.31432245412041815,0.370759153274625,287.0,0,0,9,3
23,opportunist,0.45533793555832286,-0.15,0.32405625125285276,0.2017627621728817,365.0,0,0,5,3
24,pragmatist,0.5390622107678734,0.0,0.4336750431423492,0.32196130244367316,461.0,0,0,8,4
25,idealist,0.49812724568498457,0.1,0.17726546589145395,0.5770993577858787,244.0,0,0,14,3
26,skeptic,0.5597478425678162,-0.12,0.42478399722994215,0.4537482384294545,260.0,0,0,16,3
27,conformist,0.5818740927431978,0.0,0.0,0.28113960927894427,322.0,0,0,13,3
28,strategist,0.5871700804693172,-0.05,0.29699048180767795,0.5233253764038373,299.0,0,0,13,3
29,opportunist,0.2626876664498377,-0.15,0.3529150792049728,0.09812029873603735,296.0,0,0,3,3
