idx,archetype,prosocial_init,base_bias,resistance,final_strategy,cumulative_payoff,times_targeted,times_persuaded,times_exploited,degree
0,pragmatist,0.47835800726903,0.0,0.22158773377788787,0.378677481896022,332.0,0,0,9,4
1,idealist,0.388040468491216,0.1,0.0,0.17811420468867736,213.0,0,0,5,2
2,skeptic,0.7199561074081353,-0.12,0.6716248808055842,0.3301797546167188,152.0,0,0,11,2
3,conformist,0.40118657446982636,0.0,0.2660709880091492,0.18670405381499217,594.0,50,35,12,7
4,strategist,0.4921816004696474,-0.05,0.21692657453639214,0.17080281199895614,616.0,50,10,7,6
5,opportunist,0.5966351176689053,-0.15,0.35341651800112717,0.1582899470182729,722.0,50,2,9,8
6,pragmatist,0.40067641439130564,0.0,0.18117798669616525,0.3275028730862688,338.0,0,0,11,4
7,idealist,0.5182437106861283,0.1,0.28512029224239177,0.3763618938824675,319.0,0,0,13,4
8,skeptic,0.5317933070947023,-0.12,0.40892214501940444,0.18879246839041133,505.0,0,0,3,5
9,conformist,0.4690241770667805,0.0,0.016158893485531456,0.4094739619071023,470.0,0,0,7,5
10,strategist,0.5762197458555215,-0.05,0.3282052630471029,0.22952389542463292,429.0,0,0,7,4
11,opportunist,0.4995856512202989,-0.15,0.46157558694553946,0.12636182725628456,628.0,40,0,6,6
12,pragmatist,0.2983863749769999,0.0,0.41747714942161157,0.03880443726947506,300.0,0,0,4,4
13,idealist,0.7585054227513552,0.1,0.054233624514671216,0.6926797586590965,163.0,0,0,31,3
14,skeptic,0.19058827992682778,-0.12,0.274275287920352,0.010725536663442616,544.0,0,0,0,5
15,conformist,0.5762188340181,0.0,0.16930734862111027,0.4308425592021333,228.0,0,0,16,3
16,strategist,0.6117513661108948,-0.05,0.40836463084612484,0.2234062084328018,401.0,10,1,14,5
17,opportunist,0.4815857718562921,-0.15,0.44260572178755564,0.10809384181349838,455.0,10,1,7,5
18,pragmatist,0.4245359253415297,0.0,0.43026903168172653,0.24010460276746007,259.0,0,0,12,3
19,idealist,0.2805426057328868,0.1,0.23672117607325255,0.20360093067069304,323.0,0,0,11,4
20,skeptic,0.4864408279648103,-0.12,0.7702131287673999,0.1868253702783342,354.0,0,0,9,4
21,conformist,0.3353303826419401,0.0,0.0,0.20948522373455272,500.0,50,37,15,6
22,strategist,0.36550692022439435,-0.05,0.4453908301707244,0.09538878628468124,643.0,40,5,3,7
23,opportunist,0.4147491739662261,-0.15,0.5986520528855436,0.17855597396344938,175.0,0,0,6,2
24,pragmatist,0.16912057235909644,0.0,0.46927847128507166,0.05745022716524911,492.0,0,0,2,5
25,idealist,0.6052299359894309,0.1,0.08720014652977727,0.4404353747847483,296.0,0,0,19,5
26,skeptic,0.47303728298039366,-0.12,0.6823636452791804,0.11948536421141076,176.0,0,0,7,2
27,conformist,0.4631878563464284,0.0,0.299955213322767,0.17099309967407134,242.0,0,0,3,2
28,strategist,0.8062330369975715,-0.05,0.34108983818884947,0.3981347886386386,314.0,0,0,19,5
29,opportunist,0.40794265290855936,-0.15,0.2843421760270704,0.18187832723748654,108.0,0,0,8,1
