t,coop_rate,ecs,autonomy_retention,epistemic_integrity,subgroup_fairness,avg_payoff,payoff_gini,persuasion_rate,avg_shift,backlash_rate,strategy_mean,strategy_std,n_targeted,governance,label
0,0.5666666666666667,0.22261904761904766,0.65,1.0,0.6043956043956045,14.1,0.28092986603624903,1.0,0.18005822071254032,0.0,0.48028902077209606,0.14766754336989582,6,governed,governed-R0.10
1,0.5,0.2178571428571429,0.65,1.0,0.6703296703296704,12.533333333333333,0.33351063829787236,1.0,0.13678537523867043,0.0,0.4826543382794446,0.14593131219278294,6,governed,governed-R0.10
2,0.43333333333333335,0.18880952380952384,0.65,1.0,0.6703296703296704,11.833333333333334,0.33943661971830985,1.0,0.13678537523867043,0.0,0.47673581768591117,0.140135227710636,6,governed,governed-R0.10
3,0.43333333333333335,0.16714285714285715,0.65,1.0,0.5934065934065934,12.2,0.3524590163934426,1.0,0.1451187085720038,0.0,0.4715275195636018,0.13518327534561939,6,governed,governed-R0.10
4,0.4,0.1542857142857143,0.65,1.0,0.5934065934065934,12.5,0.2959111111111111,1.0,0.15120965706329373,0.0,0.4629442172159696,0.1506879034444255,6,governed,governed-R0.10
5,0.3,0.1036263736263736,0.6833333333333332,1.0,0.5054945054945055,11.133333333333333,0.32375249500998005,0.8333333333333334,0.13902776008071382,0.16666666666666666,0.44339091115005325,0.1656788622020537,6,governed,governed-R0.10
6,0.4,0.2740659340659341,0.7166666666666667,1.0,0.9560439560439561,10.8,0.4477366255144033,0.6666666666666666,0.12236109341404715,0.3333333333333333,0.4381840018120469,0.17478202265249634,6,governed,governed-R0.10
7,0.3,0.17483516483516484,0.7166666666666667,1.0,0.8131868131868132,10.2,0.39172113289760346,0.6666666666666666,0.12236109341404715,0.3333333333333333,0.4216019215946013,0.1823615402098214,6,governed,governed-R0.10
8,0.36666666666666664,0.25122710622710626,0.7166666666666667,1.0,0.9560439560439561,11.0,0.38747474747474747,0.6666666666666666,0.12236109341404715,0.3333333333333333,0.4150096910032491,0.18188272662117969,6,governed,governed-R0.10
9,0.36666666666666664,0.257002442002442,0.7166666666666667,1.0,0.978021978021978,10.233333333333333,0.46395222584147666,0.6666666666666666,0.12236109341404715,0.3333333333333333,0.40920852808285935,0.18434329213433273,6,governed,governed-R0.10
10,0.26666666666666666,0.15047619047619049,0.65,1.0,0.8681318681318682,9.666666666666666,0.3786206896551724,1.0,0.1573006055545837,0.0,0.3921035047129161,0.1832696724872666,6,governed,governed-R0.10
11,0.4,0.2304029304029304,0.7083333333333333,1.0,0.8131868131868132,11.0,0.3529292929292929,0.8333333333333334,0.10345204190533712,0.0,0.39305108414736606,0.18769362104960893,6,governed,governed-R0.10
12,0.4,0.23142857142857146,0.65,1.0,0.8901098901098902,11.366666666666667,0.34750733137829914,1.0,0.14896727222125036,0.0,0.3938849540496822,0.1882409755078794,6,governed,governed-R0.10
13,0.26666666666666666,0.1523809523809524,0.65,1.0,0.8791208791208791,10.066666666666666,0.3218543046357616,1.0,0.1573006055545837,0.0,0.3786187595637204,0.18000352342179055,6,governed,governed-R0.10
14,0.23333333333333334,0.13316239316239312,0.6833333333333332,1.0,0.8351648351648351,8.433333333333334,0.44334650856389984,0.8333333333333334,0.1371818969825799,0.16666666666666666,0.3611845084160739,0.1777751783577658,6,governed,governed-R0.10
15,0.16666666666666666,0.09404761904761905,0.65,1.0,0.8681318681318682,8.933333333333334,0.3567164179104478,1.0,0.12620965706329373,0.0,0.3378423674061451,0.16253430016573528,6,governed,governed-R0.10
16,0.2,0.11857142857142858,0.65,1.0,0.9120879120879121,8.333333333333334,0.4570666666666667,1.0,0.1428763237299604,0.0,0.32130128331740765,0.1559892437780297,6,governed,governed-R0.10
17,0.26666666666666666,0.1743101343101343,0.7166666666666667,1.0,0.9120879120879121,9.0,0.48518518518518516,0.6666666666666666,0.0894242818246233,0.3333333333333333,0.31474512931931875,0.1458997587776168,6,governed,governed-R0.10
18,0.3333333333333333,0.21776556776556774,0.6833333333333332,1.0,0.9560439560439561,10.6,0.36436058700209645,0.8333333333333334,0.12884856364924657,0.16666666666666666,0.3169757138010005,0.1585649169492996,6,governed,governed-R0.10
19,0.4,0.21428571428571427,0.65,1.0,0.8241758241758241,10.366666666666667,0.4569131832797428,1.0,0.13454299039662707,0.0,0.3269386281448804,0.15042767022048747,6,governed,governed-R0.10
20,0.5,0.25155677655677655,0.6833333333333332,1.0,0.7362637362637363,12.266666666666667,0.3907608695652174,0.8333333333333334,0.12275761515795662,0.16666666666666666,0.34770599276749486,0.15853086278477946,6,governed,governed-R0.10
21,0.3333333333333333,0.17384004884004883,0.7083333333333333,1.0,0.7362637362637363,10.633333333333333,0.3821316614420063,0.8333333333333334,0.14551523031591326,0.0,0.34598127363539544,0.1736909691818676,6,governed,governed-R0.10
22,0.3,0.1285714285714286,0.65,1.0,0.6593406593406594,10.966666666666667,0.3425531914893617,1.0,0.1284520419053371,0.0,0.34046352079914793,0.17101792291495496,6,governed,governed-R0.10
23,0.26666666666666666,0.13816849816849816,0.6833333333333332,1.0,0.7582417582417582,8.7,0.5194125159642401,0.8333333333333334,0.11178537523867044,0.16666666666666666,0.33160789830325016,0.1667548671479573,6,governed,governed-R0.10
24,0.4,0.23142857142857146,0.65,1.0,0.8901098901098902,11.0,0.37353535353535355,1.0,0.12011870857200375,0.0,0.3398149505068603,0.18040749727689212,6,governed,governed-R0.10
25,0.4,0.2613186813186813,0.6833333333333332,1.0,0.9560439560439561,10.933333333333334,0.38943089430894307,0.8333333333333334,0.15769712729849317,0.16666666666666666,0.34703715644603694,0.18018040860108708,6,governed,governed-R0.10
26,0.23333333333333334,0.15529914529914532,0.7666666666666667,1.0,0.8681318681318682,8.9,0.45555555555555555,0.6666666666666666,0.1160304606318265,0.0,0.33339269767251245,0.16856140166327593,6,governed,governed-R0.10
27,0.3,0.12376373626373625,0.7083333333333333,1.0,0.5824175824175825,10.7,0.31557632398753893,0.8333333333333334,0.14936379396515984,0.0,0.329385573951811,0.1740001126796231,6,governed,governed-R0.10
28,0.3,0.11939560439560438,0.6833333333333332,1.0,0.5824175824175825,11.733333333333333,0.2725378787878788,0.8333333333333334,0.14327284547386987,0.16666666666666666,0.32585930507759375,0.17659880437875816,6,governed,governed-R0.10
29,0.36666666666666664,0.26297924297924297,0.7416666666666667,1.0,0.9670329670329669,10.5,0.45195767195767195,0.6666666666666666,0.1410304606318265,0.16666666666666666,0.33075618846828253,0.1868987344161081,6,governed,governed-R0.10
30,0.23333333333333334,0.16354700854700854,0.7166666666666667,1.0,0.978021978021978,9.266666666666667,0.4503597122302158,0.6666666666666666,0.10609094849128996,0.3333333333333333,0.31906544585208857,0.17822459097205057,6,governed,governed-R0.10
31,0.26666666666666666,0.18691086691086692,0.7166666666666667,1.0,0.978021978021978,9.433333333333334,0.4371024734982332,0.6666666666666666,0.09775761515795663,0.3333333333333333,0.312777592349838,0.16335831201650491,6,governed,governed-R0.10
32,0.26666666666666666,0.1722100122100122,0.6833333333333332,1.0,0.945054945054945,9.866666666666667,0.45022522522522523,0.8333333333333334,0.11442428182462329,0.16666666666666666,0.3072442812678575,0.1694570069346359,6,governed,governed-R0.10
33,0.36666666666666664,0.23678876678876676,0.7166666666666667,1.0,0.901098901098901,10.3,0.5103559870550162,0.6666666666666666,0.0894242818246233,0.3333333333333333,0.3143749675157145,0.15354151246152165,6,governed,governed-R0.10
34,0.26666666666666666,0.13216117216117215,0.6833333333333332,1.0,0.7252747252747254,10.366666666666667,0.37009646302250804,0.8333333333333334,0.09775761515795663,0.16666666666666666,0.3086499714138287,0.15286243642434746,6,governed,governed-R0.10
35,0.2,0.09912087912087912,0.6833333333333332,1.0,0.7252747252747254,8.733333333333333,0.38727735368956745,0.8333333333333334,0.1266061788072032,0.16666666666666666,0.2956119748441693,0.15480590884903844,6,governed,governed-R0.10
36,0.23333333333333334,0.09286324786324786,0.6833333333333332,1.0,0.5824175824175825,10.633333333333333,0.25715778474399165,0.8333333333333334,0.13493951214053654,0.16666666666666666,0.288138537862869,0.1504914127017078,6,governed,governed-R0.10
37,0.13333333333333333,0.06857142857142857,0.65,1.0,0.7912087912087913,8.066666666666666,0.39201101928374654,1.0,0.140633938887917,0.0,0.26956191331932466,0.13936506206805088,6,governed,governed-R0.10
38,0.3,0.1329120879120879,0.6833333333333332,1.0,0.6483516483516484,10.133333333333333,0.35219298245614034,0.8333333333333334,0.12884856364924657,0.16666666666666666,0.27321448372100576,0.13995782393811787,6,governed,governed-R0.10
39,0.36666666666666664,0.18447496947496944,0.6833333333333332,1.0,0.7362637362637363,11.5,0.33768115942028987,0.8333333333333334,0.14327284547386987,0.16666666666666666,0.284428745674485,0.15402189362887594,6,governed,governed-R0.10
40,0.23333333333333334,0.1384188034188034,0.6833333333333332,1.0,0.8681318681318682,8.833333333333334,0.43735849056603776,0.8333333333333334,0.10569442674738048,0.16666666666666666,0.27829729619354676,0.1640487669834045,6,governed,governed-R0.10
41,0.23333333333333334,0.16538461538461538,0.7166666666666667,1.0,0.989010989010989,8.5,0.47568627450980394,0.6666666666666666,0.09999999999999999,0.3333333333333333,0.27290162065032125,0.14869925295155703,6,governed,governed-R0.10
42,0.3333333333333333,0.16483516483516486,0.75,1.0,0.6593406593406594,11.133333333333333,0.3349301397205589,0.5,0.09166666666666667,0.5,0.2801534261722826,0.15176912992177305,6,governed,governed-R0.10
43,0.26666666666666666,0.1956043956043956,0.75,1.0,0.978021978021978,9.1,0.42283272283272283,0.5,0.11666666666666665,0.5,0.27853501503160877,0.1471296760876687,6,governed,governed-R0.10
44,0.4,0.28362637362637366,0.7416666666666667,1.0,0.9560439560439561,11.666666666666666,0.3598095238095238,0.6666666666666666,0.10833333333333334,0.16666666666666666,0.2931108132278157,0.14115342119068455,6,governed,governed-R0.10
45,0.5333333333333333,0.26832722832722833,0.6833333333333332,1.0,0.7362637362637363,11.466666666666667,0.5257751937984496,0.8333333333333334,0.14551523031591326,0.16666666666666666,0.3219375156404778,0.1341773781181188,6,governed,governed-R0.10
46,0.3,0.13516483516483516,0.6833333333333332,1.0,0.6593406593406594,10.333333333333334,0.3610752688172043,0.8333333333333334,0.14551523031591326,0.16666666666666666,0.31930501376362047,0.1381456844615795,6,governed,governed-R0.10
47,0.43333333333333335,0.15293650793650793,0.6833333333333332,1.0,0.5164835164835164,12.3,0.3077687443541102,0.8333333333333334,0.12051523031591325,0.16666666666666666,0.332988412111986,0.13508196101670158,6,governed,governed-R0.10
48,0.3333333333333333,0.1827228327228327,0.6833333333333332,1.0,0.8021978021978022,10.8,0.31646090534979426,0.8333333333333334,0.1394242818246233,0.16666666666666666,0.3330298026585477,0.14178351922143523,6,governed,governed-R0.10
49,0.4666666666666667,0.2838461538461538,0.6833333333333332,1.0,0.8901098901098901,11.233333333333333,0.451730959446093,0.8333333333333334,0.1371818969825799,0.16666666666666666,0.34906622633952195,0.1539129585232918,6,governed,governed-R0.10
